,ratio,rndint,learning_rate,batchsize,epochs,loss,mape,r2,time
102,0.15,678.0,0.001,307.0,10000.0,8.938887596130371,0.0186395700359611,0.989612051229811,7.219730854034424
103,0.15,75.0,0.001,307.0,10000.0,10.713887214660645,0.0200947456032049,0.987915498035146,6.920839071273804
104,0.15,561.0,0.001,307.0,10000.0,9.282362937927246,0.0186919581239939,0.9878413190034656,7.444851398468018
105,0.15,588.0,0.001,307.0,10000.0,11.899580001831056,0.0187521768818193,0.9881157373771196,7.433178186416626
106,0.15,297.0,0.001,307.0,10000.0,12.632723808288574,0.0250688296286822,0.9837376640760536,7.001819849014282
107,0.15,999.0,0.001,307.0,10000.0,11.67009449005127,0.0182361024142843,0.9913044651958702,6.937953472137451
108,0.15,711.0,0.001,307.0,10000.0,14.87967014312744,0.0219847931261603,0.983072487074237,6.980710744857788
109,0.15,16.0,0.001,307.0,10000.0,8.94686222076416,0.0166043850375626,0.991581666138702,6.930425643920898
110,0.15,147.0,0.001,307.0,10000.0,11.793888092041016,0.0174862234254823,0.9907842718002684,7.247222423553467
111,0.15,669.0,0.001,307.0,10000.0,20.73179054260254,0.0262821791107647,0.9803812313062088,6.991179466247559
112,0.15,985.0,0.001,307.0,10000.0,9.371139526367188,0.0181412151538532,0.9894272572217326,7.03121829032898
113,0.15,237.0,0.001,307.0,10000.0,11.974847793579102,0.0197396325362888,0.9862111972949938,7.462267160415649
114,0.15,951.0,0.001,307.0,10000.0,18.67376518249512,0.0266527404040825,0.9771751748653172,7.236286640167236
115,0.15,490.0,0.001,307.0,10000.0,13.671210289001465,0.0240938715979168,0.9819743701635548,7.27900242805481
116,0.15,794.0,0.001,307.0,10000.0,10.08124828338623,0.0197464981535575,0.9875128994459912,6.93147087097168
117,0.15,530.0,0.001,307.0,10000.0,11.130423545837402,0.0167481156607724,0.9922190754351374,6.990840435028076
118,0.15,171.0,0.001,307.0,10000.0,11.15849781036377,0.0218719068343812,0.9819448993889928,7.0296406745910645
119,0.15,936.0,0.001,307.0,10000.0,10.531307220458984,0.0187052613578332,0.9887836418022764,7.077427625656128
120,0.15,816.0,0.001,307.0,10000.0,12.200274467468262,0.0211977822573076,0.9876096940485408,7.013782739639282
121,0.15,829.0,0.001,307.0,10000.0,11.48137664794922,0.0176505287166259,0.9916215031676554,7.003340482711792
122,0.15,395.0,0.001,307.0,10000.0,12.46606159210205,0.0170912575056371,0.9902306854973424,7.57580041885376
123,0.15,390.0,0.001,307.0,10000.0,36.47102355957031,0.043264706492146,0.9031651878952142,7.007745265960693
124,0.15,854.0,0.001,307.0,10000.0,9.74330234527588,0.0223199508177648,0.9868706731748328,6.969299793243408
125,0.15,968.0,0.001,307.0,10000.0,10.785852432250977,0.0193083699221949,0.9873454264572166,7.039112091064453
126,0.15,111.0,0.001,307.0,10000.0,9.574742317199709,0.0155095142962727,0.9931775529164532,7.089960813522339
127,0.15,996.0,0.001,307.0,10000.0,12.428454399108888,0.0200769677776458,0.9891499294729916,7.02100682258606
128,0.15,272.0,0.001,307.0,10000.0,13.449851989746094,0.0219663162247245,0.9872150476055752,7.057475328445435
129,0.15,562.0,0.001,307.0,10000.0,8.993896484375,0.0180858398650614,0.9893830499736632,6.968810558319092
130,0.15,48.0,0.001,307.0,10000.0,9.919876098632812,0.0166674752858735,0.992240714539936,7.107641220092773
131,0.15,930.0,0.001,307.0,10000.0,10.671381950378418,0.0238125712696624,0.9837961999299758,6.995550870895386
132,0.15,554.0,0.001,307.0,10000.0,9.636651039123535,0.0180761646447734,0.9904132275653016,6.986762762069702
133,0.15,222.0,0.001,307.0,10000.0,14.724807739257812,0.0180754092354829,0.9920015320474856,6.979508399963379
134,0.15,633.0,0.001,307.0,10000.0,10.45579433441162,0.019040477713363,0.9870428721416472,7.090531826019287
135,0.15,78.0,0.001,307.0,10000.0,11.330187797546388,0.0167301253376015,0.9920030783699144,6.962886810302734
136,0.15,759.0,0.001,307.0,10000.0,9.611343383789062,0.0182306249868012,0.9903517116447884,7.071046113967896
137,0.15,725.0,0.001,307.0,10000.0,16.983469009399414,0.0251076658971749,0.9839799070951172,6.994664430618286
138,0.15,986.0,0.001,307.0,10000.0,12.037065505981444,0.0198766883268023,0.9881425021570815,7.08806848526001
139,0.15,731.0,0.001,307.0,10000.0,10.102862358093262,0.0189462820301789,0.9893370723583632,7.015956878662109
140,0.15,593.0,0.001,307.0,10000.0,8.897960662841797,0.0186712292766592,0.9901981066150264,7.017236232757568
141,0.15,791.0,0.001,307.0,10000.0,10.292901039123535,0.018786291919193,0.98941579300154,6.976279020309448
142,0.15,294.0,0.001,307.0,10000.0,9.969594955444336,0.0213925518366064,0.987064298635866,7.006426095962524
143,0.15,928.0,0.001,307.0,10000.0,15.04770851135254,0.0246663775528818,0.9806277003294172,7.10851788520813
144,0.15,180.0,0.001,307.0,10000.0,13.07406234741211,0.0195587146137487,0.9887359533053804,6.975895881652832
145,0.15,582.0,0.001,307.0,10000.0,10.432329177856444,0.0168205571741647,0.9919152818780717,6.999351978302002
146,0.15,249.0,0.001,307.0,10000.0,11.425735473632812,0.0193862559948873,0.985975571560179,7.016329526901245
147,0.15,634.0,0.001,307.0,10000.0,10.743245124816896,0.0198303536373131,0.9882714040285502,7.007998943328857
148,0.15,35.0,0.001,307.0,10000.0,7.978209495544434,0.0185498055633425,0.989215347884128,6.983798265457153
149,0.15,510.0,0.001,307.0,10000.0,9.509175300598145,0.0209516312967096,0.9856945826848904,6.986064195632935
150,0.2,877.0,0.001,409.0,10000.0,9.96512222290039,0.015990035927583,0.9935806336451628,7.910471677780151
151,0.2,721.0,0.001,409.0,10000.0,8.845612525939941,0.01485408645764,0.9931247398924082,7.903572797775267
152,0.2,75.0,0.001,409.0,10000.0,9.110438346862791,0.0163143999527225,0.9908939029489616,7.863080024719238
153,0.2,678.0,0.001,409.0,10000.0,9.557101249694824,0.0158882209669863,0.9920359602831024,8.344813346862793
154,0.2,561.0,0.001,409.0,10000.0,9.61501407623291,0.0186422648517843,0.9891365167201748,8.677294492721558
155,0.2,588.0,0.001,409.0,10000.0,11.245104789733888,0.0181842392395517,0.988931550445578,8.666921377182007
156,0.2,999.0,0.001,409.0,10000.0,10.595907211303713,0.0155445322511984,0.993482532402088,7.860386610031128
157,0.2,297.0,0.001,409.0,10000.0,10.239594459533691,0.0171030993648323,0.9912368946462804,7.915005207061768
158,0.2,711.0,0.001,409.0,10000.0,11.93102741241455,0.0179133048591307,0.988251573772972,7.908718585968018
159,0.2,16.0,0.001,409.0,10000.0,8.761561393737793,0.0145978015351895,0.9930983756749052,7.891634464263916
160,0.2,669.0,0.001,409.0,10000.0,11.866373062133787,0.0183059656682606,0.9916145324477568,7.926253795623779
161,0.2,147.0,0.001,409.0,10000.0,8.859167098999023,0.0137687630032901,0.994124184011594,8.329400300979614
162,0.2,985.0,0.001,409.0,10000.0,9.606853485107422,0.017103330104595,0.9891083171558273,7.947052001953125
163,0.2,237.0,0.001,409.0,10000.0,13.437874794006348,0.0198645169540152,0.9868006161904768,8.608021259307861
164,0.2,490.0,0.001,409.0,10000.0,11.590167045593262,0.0185183384361852,0.9895234219252206,8.671823024749756
165,0.2,951.0,0.001,409.0,10000.0,12.8431396484375,0.0193861733281325,0.9888260482729322,8.575073719024658
166,0.2,794.0,0.001,409.0,10000.0,9.89216423034668,0.0176620233276892,0.9894449371737544,7.859280824661255
167,0.2,530.0,0.001,409.0,10000.0,11.828325271606444,0.0171556042644777,0.990595349738816,7.942830324172974
168,0.2,171.0,0.001,409.0,10000.0,9.08460807800293,0.0155769089813951,0.991137460215267,7.939381122589111
169,0.2,816.0,0.001,409.0,10000.0,11.26545524597168,0.0163900475793127,0.9936874398762244,7.954124689102173
170,0.2,936.0,0.001,409.0,10000.0,8.597333908081055,0.0173642302057309,0.9909230412878578,8.015640258789062
171,0.2,829.0,0.001,409.0,10000.0,10.16083526611328,0.0161818986451684,0.9924930559284664,7.907139778137207
172,0.2,395.0,0.001,409.0,10000.0,14.189984321594238,0.0201879289113239,0.9863703627179576,8.3565514087677
173,0.2,390.0,0.001,409.0,10000.0,13.59043312072754,0.0211473900114769,0.9884499862366204,7.910057783126831
174,0.2,854.0,0.001,409.0,10000.0,10.83872127532959,0.0197097464619377,0.989988823957073,7.903917074203491
175,0.2,562.0,0.001,409.0,10000.0,9.44170093536377,0.0177376915626529,0.9908519626926592,7.912649631500244
176,0.2,272.0,0.001,409.0,10000.0,9.646170616149902,0.0163797628977639,0.9920702849566746,7.971264600753784
177,0.2,968.0,0.001,409.0,10000.0,10.405077934265137,0.0161438923975955,0.9899622747687452,7.936006546020508
178,0.2,996.0,0.001,409.0,10000.0,10.85960578918457,0.0161100599344147,0.9930596688344848,7.906344652175903
179,0.2,111.0,0.001,409.0,10000.0,10.202787399291992,0.0144658870169712,0.9930976090371916,7.98664402961731
180,0.2,48.0,0.001,409.0,10000.0,13.93828296661377,0.0197526486395358,0.9891797774473302,7.981364011764526
181,0.2,930.0,0.001,409.0,10000.0,9.474726676940918,0.0200325725156488,0.9857038361498296,7.912750482559204
182,0.2,222.0,0.001,409.0,10000.0,10.987573623657228,0.0141763936710234,0.9943773952390283,7.931664228439331
183,0.2,633.0,0.001,409.0,10000.0,10.695417404174805,0.016873411200654,0.9897940833918228,8.013012647628784
184,0.2,554.0,0.001,409.0,10000.0,9.746801376342772,0.0163859212995638,0.9918325895443284,7.890145778656006
185,0.2,725.0,0.001,409.0,10000.0,11.273625373840332,0.0172298389113462,0.9925847199837948,7.936674356460571
186,0.2,78.0,0.001,409.0,10000.0,12.133268356323242,0.0198474472699395,0.9864764271829092,7.901219129562378
187,0.2,759.0,0.001,409.0,10000.0,10.54269790649414,0.0173279784271182,0.9893148736202276,7.981680870056152
188,0.2,986.0,0.001,409.0,10000.0,10.01956844329834,0.0168220321183417,0.9901311621330072,7.990186929702759
189,0.2,731.0,0.001,409.0,10000.0,7.825994491577148,0.014655134671694,0.9940233297928076,7.965502023696899
190,0.2,593.0,0.001,409.0,10000.0,7.836392879486084,0.0149886547110566,0.9924779115183876,7.943998575210571
191,0.2,791.0,0.001,409.0,10000.0,10.948871612548828,0.0172955762852356,0.988626575912754,7.924657583236694
192,0.2,294.0,0.001,409.0,10000.0,9.345542907714844,0.0153296503977941,0.9931978091945596,7.925620317459106
193,0.2,180.0,0.001,409.0,10000.0,16.064367294311523,0.0222184245957273,0.9822242465985266,7.919063091278076
194,0.2,928.0,0.001,409.0,10000.0,11.900778770446776,0.0186435488847573,0.9891066434810544,8.016120433807373
195,0.2,582.0,0.001,409.0,10000.0,10.867316246032717,0.01688665969172,0.9918988911113495,7.936314821243286
196,0.2,249.0,0.001,409.0,10000.0,10.007397651672363,0.0166085734168995,0.9925632181874996,7.945493459701538
197,0.2,634.0,0.001,409.0,10000.0,10.790592193603516,0.0177588737108447,0.9892640540141302,7.920498847961426
198,0.2,35.0,0.001,409.0,10000.0,10.147506713867188,0.0211138971872404,0.9881957435789708,7.917096853256226
199,0.2,510.0,0.001,409.0,10000.0,11.282562255859377,0.0179099617417155,0.9895067174001542,7.88598895072937
200,0.25,75.0,0.001,7.0,10000.0,12.481340408325195,0.0161030172061823,0.993257485429998,303.5595028400421
201,0.25,877.0,0.001,7.0,10000.0,1.9667097330093384,0.0124751438873636,0.9956073555109872,307.1996576786041
202,0.25,721.0,0.001,7.0,10000.0,8.137276649475098,0.0160710825375126,0.9931031175991852,306.9852647781372
203,0.25,999.0,0.001,7.0,10000.0,6.28802490234375,0.0179136294137366,0.9917407936088802,303.59750056266785
204,0.25,669.0,0.001,7.0,10000.0,5.4118475914001465,0.0137569487875114,0.9950687497443182,307.5880460739136
205,0.25,678.0,0.001,7.0,10000.0,1.8113664388656616,0.0145113097422429,0.99466967692745,315.26525831222534
206,0.25,985.0,0.001,7.0,10000.0,5.327933311462402,0.0131366721315823,0.9940291890382612,309.2259364128113
207,0.25,588.0,0.001,7.0,10000.0,3.3889944553375244,0.015532078304843,0.994430881714969,313.72088050842285
208,0.25,561.0,0.001,7.0,10000.0,3.828770160675049,0.012650730296723,0.995390463313072,315.8167974948883
209,0.25,829.0,0.001,7.0,10000.0,4.833443641662598,0.0171085366757335,0.9917657506221448,305.92996406555176
210,0.25,390.0,0.001,7.0,10000.0,4.712018489837647,0.0164914359954558,0.993265295588858,305.56365442276
211,0.25,816.0,0.001,7.0,10000.0,10.768895149230955,0.0134860921114359,0.9951887282436068,309.2014033794403
212,0.25,490.0,0.001,7.0,10000.0,4.735308170318604,0.0129671412965527,0.9951854610035662,315.1906547546387
213,0.25,936.0,0.001,7.0,10000.0,4.499415874481201,0.0137845529383379,0.9938452728626304,311.60690689086914
214,0.25,854.0,0.001,7.0,10000.0,4.974862098693848,0.0129970322438488,0.99507492123071,307.0015323162079
215,0.25,562.0,0.001,7.0,10000.0,4.698739051818848,0.0137638183266714,0.9938411544491904,305.93755555152893
216,0.25,272.0,0.001,7.0,10000.0,6.337428569793701,0.0136422666257946,0.9955048009847574,310.4878270626068
217,0.25,222.0,0.001,7.0,10000.0,3.1300222873687744,0.0149730396686299,0.9938548169483764,306.09887075424194
218,0.25,48.0,0.001,7.0,10000.0,6.130275249481201,0.0159274836782907,0.9939348794362768,311.72911977767944
219,0.25,725.0,0.001,7.0,10000.0,10.661046028137209,0.0138977010929778,0.9950635937506376,307.03595519065857
220,0.25,593.0,0.001,7.0,10000.0,9.637825965881348,0.0175810163856144,0.9923619311267023,304.6090743541717
221,0.25,791.0,0.001,7.0,10000.0,4.071663856506348,0.01762486574655,0.9923497746138366,306.3701148033142
222,0.25,633.0,0.001,7.0,10000.0,8.343950271606445,0.0198254237859667,0.991361389208694,312.7962408065796
223,0.25,180.0,0.001,7.0,10000.0,8.9844970703125,0.0142287144210549,0.994658789042204,305.87485694885254
224,0.25,731.0,0.001,7.0,10000.0,6.236014366149902,0.0146707020781655,0.993301746650072,308.00308108329773
225,0.25,16.0,0.001,7.0,10000.0,4.718505859375,0.0129853154297604,0.9946167912714676,303.4520888328552
226,0.25,711.0,0.001,7.0,10000.0,2.540745258331299,0.0140877607254037,0.9943961489104732,307.0898761749268
227,0.25,794.0,0.001,7.0,10000.0,5.85650634765625,0.0150576547853784,0.9935969009751408,304.0803134441376
228,0.25,297.0,0.001,7.0,10000.0,7.749825477600098,0.0154607353302871,0.992807924899767,308.6173667907715
229,0.25,530.0,0.001,7.0,10000.0,8.605791091918945,0.0175971530100751,0.9925138229339624,308.0218322277069
230,0.25,171.0,0.001,7.0,10000.0,12.169023513793944,0.0185554633222297,0.99297266531153,309.57975697517395
231,0.25,996.0,0.001,7.0,10000.0,4.444327354431152,0.0158461451804009,0.9935901687499372,305.66897439956665
232,0.25,147.0,0.001,7.0,10000.0,7.262747764587402,0.0206543466725405,0.9917617281569476,313.7020916938782
233,0.25,930.0,0.001,7.0,10000.0,14.7181396484375,0.0194452301246898,0.9897310400373226,304.5851531028748
234,0.25,951.0,0.001,7.0,10000.0,11.606689453125,0.0147672104551598,0.9934825708637895,313.51107239723206
235,0.25,554.0,0.001,7.0,10000.0,7.619890689849853,0.0151020739439923,0.9940803410348515,303.9695875644684
236,0.25,968.0,0.001,7.0,10000.0,4.333853721618652,0.0139594949412905,0.9950362850265484,309.0245909690857
237,0.25,237.0,0.001,7.0,10000.0,6.384696006774902,0.0135416990276317,0.9942635977996074,316.7382218837738
238,0.25,78.0,0.001,7.0,10000.0,7.2035088539123535,0.0158331268465997,0.993555554870484,306.2536098957062
239,0.25,111.0,0.001,7.0,10000.0,4.336033344268799,0.0124266250423199,0.9954027794122396,311.8348512649536
240,0.25,294.0,0.001,7.0,10000.0,5.861912250518799,0.0154369031110055,0.9944177658866789,305.42736291885376
241,0.25,634.0,0.001,7.0,10000.0,9.389796257019045,0.0137117288460334,0.99420103384557,302.4888241291046
242,0.25,395.0,0.001,7.0,10000.0,8.490321159362793,0.0139441719305337,0.995130543327102,317.2730474472046
243,0.25,759.0,0.001,7.0,10000.0,3.7077114582061768,0.0135754981173189,0.9949119935304466,310.3968322277069
244,0.25,582.0,0.001,7.0,10000.0,2.824506521224976,0.0151153652289277,0.9939331661983156,306.7546780109405
