,ratio,rndint,#trees,mape,r2
1626,0.3,111.0,10.0,0.015473937871382265,0.9930107206609006
1627,0.3,111.0,100.0,0.014832812186678557,0.994078377769091
1628,0.3,111.0,250.0,0.014776832823501989,0.9939655173441985
1629,0.3,111.0,500.0,0.014755987060421048,0.9940380097052824
1630,0.3,111.0,750.0,0.014790614376042028,0.9939729075335452
1631,0.3,111.0,1000.0,0.014750975018564755,0.9939782679362856
1632,0.3,816.0,10.0,0.017744572360221478,0.9908689082267379
1633,0.3,816.0,100.0,0.015797170898220976,0.9927126091934259
1634,0.3,816.0,250.0,0.015820124759377305,0.9928373164861588
1635,0.3,816.0,500.0,0.015743326099866978,0.992976033867695
1636,0.3,816.0,750.0,0.01579525788893422,0.9928903339565478
1637,0.3,816.0,1000.0,0.015825989477171856,0.9928578723331593
1638,0.3,968.0,10.0,0.01733420489361608,0.9907673170153201
1639,0.3,968.0,100.0,0.015713615248236824,0.9930633229193001
1640,0.3,968.0,250.0,0.015768065066987164,0.9930747225562901
1641,0.3,968.0,500.0,0.015774328673692994,0.9930884918898798
1642,0.3,968.0,750.0,0.01574173657989973,0.9930976851859772
1643,0.3,968.0,1000.0,0.015780445922332693,0.9930672320078414
1644,0.3,48.0,10.0,0.017141019605511783,0.988964539419982
1645,0.3,48.0,100.0,0.016165531908762822,0.9907698239138937
1646,0.3,48.0,250.0,0.01631831719644569,0.9905649770411249
1647,0.3,48.0,500.0,0.01631932265653974,0.9906708293408621
1648,0.3,48.0,750.0,0.016347738774458206,0.9906690845147967
1649,0.3,48.0,1000.0,0.01634819693463883,0.9906994375879659
1650,0.3,986.0,10.0,0.016076755872740486,0.9927615682497989
1651,0.3,986.0,100.0,0.015027678797800554,0.9937569281991234
1652,0.3,986.0,250.0,0.014850565209299374,0.9939890102886919
1653,0.3,986.0,500.0,0.014767808024690382,0.994167181135882
1654,0.3,986.0,750.0,0.014693567383662634,0.9942125790912941
1655,0.3,986.0,1000.0,0.014702781424383679,0.9941924070221324
1656,0.3,829.0,10.0,0.017541554299677863,0.9904371877694499
1657,0.3,829.0,100.0,0.01667271429449422,0.9914217010824622
1658,0.3,829.0,250.0,0.01665553248954702,0.991425298300378
1659,0.3,829.0,500.0,0.01661569829417991,0.9914180320212267
1660,0.3,829.0,750.0,0.016545565969587082,0.9914568404215065
1661,0.3,829.0,1000.0,0.016562624448635346,0.9914528523290618
1662,0.3,996.0,10.0,0.01689064232890223,0.9909707379322714
1663,0.3,996.0,100.0,0.014907517901183357,0.9924141522171328
1664,0.3,996.0,250.0,0.015030255701740875,0.9923087252910263
1665,0.3,996.0,500.0,0.014883903837168443,0.9924119790522642
1666,0.3,996.0,750.0,0.014781579092612676,0.9925199848204836
1667,0.3,996.0,1000.0,0.014752967930488605,0.9925629596127171
1668,0.3,272.0,10.0,0.017057533727349444,0.9901226608901976
1669,0.3,272.0,100.0,0.01643114506083689,0.9918585779164448
1670,0.3,272.0,250.0,0.016137274774142542,0.9922181176510332
1671,0.3,272.0,500.0,0.01619027726202308,0.9922622718188832
1672,0.3,272.0,750.0,0.016216478515480644,0.992263601824581
1673,0.3,272.0,1000.0,0.01618772617062161,0.9922709573426567
1674,0.3,759.0,10.0,0.015766495822760948,0.9929730908260245
1675,0.3,759.0,100.0,0.014240493131070654,0.994173376780555
1676,0.3,759.0,250.0,0.014145384300952918,0.9942352888042647
1677,0.3,759.0,500.0,0.014145476041305994,0.9942702534832782
1678,0.3,759.0,750.0,0.014078567947212654,0.9943296861219353
1679,0.3,759.0,1000.0,0.014132250883965655,0.9943057408520409
1680,0.3,390.0,10.0,0.015473637529402584,0.9934536714583208
1681,0.3,390.0,100.0,0.014405031216435871,0.9944329147568329
1682,0.3,390.0,250.0,0.014447415190793945,0.9944330909213394
1683,0.3,390.0,500.0,0.014409837457803363,0.994515478833518
1684,0.3,390.0,750.0,0.014455287289749739,0.9944954290116145
1685,0.3,390.0,1000.0,0.014494331659045782,0.9944633525105812
1686,0.3,930.0,10.0,0.016799526480324907,0.9920892401708143
1687,0.3,930.0,100.0,0.015026551657743888,0.9936973220102318
1688,0.3,930.0,250.0,0.015050684491947658,0.9936950683972305
1689,0.3,930.0,500.0,0.015210851991481202,0.9935611773776295
1690,0.3,930.0,750.0,0.015236757022489889,0.9935332972989015
1691,0.3,930.0,1000.0,0.01524633032447154,0.9935192176230127
1692,0.3,633.0,10.0,0.016294107336544274,0.9888715658690951
1693,0.3,633.0,100.0,0.015424338945881754,0.989743776296434
1694,0.3,633.0,250.0,0.015434455944883853,0.9895923378267057
1695,0.3,633.0,500.0,0.015398729147673469,0.9895128080634611
1696,0.3,633.0,750.0,0.015306092136858594,0.9895805608759324
1697,0.3,633.0,1000.0,0.015304660509485974,0.9896182713460542
1698,0.3,928.0,10.0,0.017704577050153027,0.989632602438206
1699,0.3,928.0,100.0,0.016526540042606244,0.9918376503427574
1700,0.3,928.0,250.0,0.016172275939284653,0.9921644184569232
1701,0.3,928.0,500.0,0.016207473256418806,0.9922886892958251
1702,0.3,928.0,750.0,0.016202341988611358,0.992300826839663
1703,0.3,928.0,1000.0,0.016191965954599638,0.9923061770109387
1704,0.3,854.0,10.0,0.016624568301634075,0.9914660981821505
1705,0.3,854.0,100.0,0.015436516866469666,0.9931661994108162
1706,0.3,854.0,250.0,0.015396476398342048,0.9930419724729255
1707,0.3,854.0,500.0,0.015444509957398754,0.9930257653566915
1708,0.3,854.0,750.0,0.015452996565977128,0.9930898140465453
1709,0.3,854.0,1000.0,0.01543315247319845,0.9931310102716899
1710,0.3,554.0,10.0,0.01753643756785452,0.9912747477769496
1711,0.3,554.0,100.0,0.016352340225337735,0.992030295440578
1712,0.3,554.0,250.0,0.016460348099026786,0.9919316967552649
1713,0.3,554.0,500.0,0.01637736052726107,0.9919266614773812
1714,0.3,554.0,750.0,0.016392896383837965,0.9919281889092844
1715,0.3,554.0,1000.0,0.016388036473882976,0.9919652953101151
1716,0.3,562.0,10.0,0.016625894789616884,0.9897869436551033
1717,0.3,562.0,100.0,0.015497089104951088,0.9916581582173641
1718,0.3,562.0,250.0,0.015558150975272135,0.9915337253888289
1719,0.3,562.0,500.0,0.015660833781212205,0.9914899895317324
1720,0.3,562.0,750.0,0.015698510092414984,0.9914875336446994
1721,0.3,562.0,1000.0,0.015658869488854584,0.9916524309686245
1722,0.3,78.0,10.0,0.01705124427771227,0.9908200895645416
1723,0.3,78.0,100.0,0.015940377936079993,0.9922421800385911
1724,0.3,78.0,250.0,0.01563787432953287,0.9925649814677239
1725,0.3,78.0,500.0,0.015366678555253527,0.9928466320326762
1726,0.3,78.0,750.0,0.015304930458450732,0.9929091611025704
1727,0.3,78.0,1000.0,0.015292586231551658,0.9929258474240272
1728,0.3,222.0,10.0,0.01605247036982397,0.9914489631970683
1729,0.3,222.0,100.0,0.015000368853607882,0.9927930056401231
1730,0.3,222.0,250.0,0.014824076450095244,0.9930688662922531
1731,0.3,222.0,500.0,0.014915644940847416,0.9930020667383728
1732,0.3,222.0,750.0,0.014913717046623037,0.9930025379736706
1733,0.3,222.0,1000.0,0.014901445245897132,0.9930093758272035
1734,0.3,294.0,10.0,0.018212467606848075,0.9904657374148002
1735,0.3,294.0,100.0,0.01667065109749615,0.9921476075386427
1736,0.3,294.0,250.0,0.016345650865076604,0.9925214917341607
1737,0.3,294.0,500.0,0.016124203626766143,0.9927728897558447
1738,0.3,294.0,750.0,0.016094655567248452,0.992770327148896
1739,0.3,294.0,1000.0,0.016098970483663995,0.9927338380456571
1740,0.3,725.0,10.0,0.016780504187244794,0.9902749369788248
1741,0.3,725.0,100.0,0.015615715301654728,0.991577058965955
1742,0.3,725.0,250.0,0.015501777363785059,0.9915209513481562
1743,0.3,725.0,500.0,0.01549144197888135,0.9914237634110215
1744,0.3,725.0,750.0,0.015503419582952408,0.9914522432363188
1745,0.3,725.0,1000.0,0.015522753605206616,0.9914282712051516
1746,0.3,582.0,10.0,0.017885622969025437,0.9905982430181861
1747,0.3,582.0,100.0,0.015768708412361665,0.992432562960002
1748,0.3,582.0,250.0,0.015728750875570456,0.992533137340582
1749,0.3,582.0,500.0,0.015653493548526506,0.9925303780931913
1750,0.3,582.0,750.0,0.015560203157086618,0.9925267905352607
1751,0.3,582.0,1000.0,0.015534358405678446,0.992513934864774
1752,0.3,731.0,10.0,0.016001176035032028,0.991715510156714
1753,0.3,731.0,100.0,0.014981012244651598,0.9930919857342172
1754,0.3,731.0,250.0,0.01506301923629876,0.9930915266547307
1755,0.3,731.0,500.0,0.015088872560475326,0.9930924659585674
1756,0.3,731.0,750.0,0.01499545492091138,0.9931986801430174
1757,0.3,731.0,1000.0,0.014982985333671097,0.993199485539683
1758,0.3,249.0,10.0,0.017759704822658963,0.9903942928702095
1759,0.3,249.0,100.0,0.0171435864357737,0.9908390755132582
1760,0.3,249.0,250.0,0.01699805290963968,0.9909877217515602
1761,0.3,249.0,500.0,0.017072499146270185,0.9910264513749982
1762,0.3,249.0,750.0,0.017061056250121737,0.9910522912656892
1763,0.3,249.0,1000.0,0.01705907248455521,0.9910053028660112
1764,0.3,791.0,10.0,0.01669931539558726,0.9920666794531752
1765,0.3,791.0,100.0,0.01581650164598772,0.9924432676703604
1766,0.3,791.0,250.0,0.015878394580772583,0.9925136550484859
1767,0.3,791.0,500.0,0.015904763419180092,0.9925144010057273
1768,0.3,791.0,750.0,0.015900829770101876,0.9924882952693587
1769,0.3,791.0,1000.0,0.015828743665341417,0.9925694457784621
1770,0.3,35.0,10.0,0.01927216528352016,0.98862438992464
1771,0.3,35.0,100.0,0.01801608995858539,0.989696768743135
1772,0.3,35.0,250.0,0.018105149889709765,0.9896461501622027
1773,0.3,35.0,500.0,0.018014677546742387,0.9896603881810243
1774,0.3,35.0,750.0,0.017974939288759376,0.9897248197056526
1775,0.3,35.0,1000.0,0.017999457190687105,0.989700702631947
1776,0.3,180.0,10.0,0.015537018644152122,0.9926895049431781
1777,0.3,180.0,100.0,0.014755776341521849,0.9937756486678877
1778,0.3,180.0,250.0,0.01480347276046536,0.9936445801823686
1779,0.3,180.0,500.0,0.014768790050681825,0.9937240752407177
1780,0.3,180.0,750.0,0.014736199466857417,0.9937528908186851
1781,0.3,180.0,1000.0,0.01471144041095875,0.9937622657620282
1782,0.3,510.0,10.0,0.01872141432576857,0.9889974111173154
1783,0.3,510.0,100.0,0.017383131815018805,0.9906480116514987
1784,0.3,510.0,250.0,0.017272936929637037,0.9907086867577792
1785,0.3,510.0,500.0,0.01717863196460115,0.9907864478024541
1786,0.3,510.0,750.0,0.017235980885809844,0.990726945852882
1787,0.3,510.0,1000.0,0.017286034654902766,0.990684198529786
1788,0.3,593.0,10.0,0.01782897104223139,0.9911138507960588
1789,0.3,593.0,100.0,0.016179135717885807,0.9929180693525955
1790,0.3,593.0,250.0,0.016209360248599352,0.9928235856733312
1791,0.3,593.0,500.0,0.01614659228044487,0.9928841139025745
1792,0.3,593.0,750.0,0.016233334093802065,0.9928156411662392
1793,0.3,593.0,1000.0,0.016196204431825238,0.9928483207477735
1794,0.3,634.0,10.0,0.01761203035082532,0.9909601939638645
1795,0.3,634.0,100.0,0.01648671002178355,0.9922273934641761
1796,0.3,634.0,250.0,0.01638095498067373,0.9923316608844848
1797,0.3,634.0,500.0,0.01654084912010837,0.9921965223954206
1798,0.3,634.0,750.0,0.016484133563729606,0.9921986509248187
1799,0.3,634.0,1000.0,0.01646274371424849,0.9922168985969526
1800,0.35,678.0,10.0,0.017226898186381213,0.9909466254977238
1801,0.35,678.0,100.0,0.015856489886939565,0.9927723409959386
1802,0.35,678.0,250.0,0.015584603386300324,0.992960795267488
1803,0.35,678.0,500.0,0.015467284246142101,0.9930482333305898
1804,0.35,678.0,750.0,0.01543754617237156,0.9930949991844896
1805,0.35,678.0,1000.0,0.015420737761507734,0.9931232323917765
1806,0.35,147.0,10.0,0.016884131751728464,0.9904676703990934
1807,0.35,147.0,100.0,0.01586694539130055,0.9917834084010014
1808,0.35,147.0,250.0,0.01590868529777255,0.9917595198487867
1809,0.35,147.0,500.0,0.015890864811800097,0.9917393244370987
1810,0.35,147.0,750.0,0.015948081316556822,0.9916814438717053
1811,0.35,147.0,1000.0,0.015914836487585786,0.9917054549024653
1812,0.35,561.0,10.0,0.018068028052002624,0.9890870547702629
1813,0.35,561.0,100.0,0.017268812416124237,0.9898821495154337
1814,0.35,561.0,250.0,0.017125486257296135,0.9900455512440425
1815,0.35,561.0,500.0,0.017010273479613657,0.989923000120219
1816,0.35,561.0,750.0,0.017003126214960383,0.9900082354030391
1817,0.35,561.0,1000.0,0.016980804472496468,0.9900397044519177
1818,0.35,237.0,10.0,0.016846081954960655,0.9904568093228369
1819,0.35,237.0,100.0,0.01577509614903867,0.9919524382968096
1820,0.35,237.0,250.0,0.0156231780253671,0.9920329563745142
1821,0.35,237.0,500.0,0.015500995570960236,0.9921567865244278
1822,0.35,237.0,750.0,0.015527163306747777,0.9920668485149564
1823,0.35,237.0,1000.0,0.015449992254310776,0.9921409220745294
1824,0.35,588.0,10.0,0.017098645109861126,0.9910181764572402
1825,0.35,588.0,100.0,0.015328543347583592,0.992941862580464
1826,0.35,588.0,250.0,0.01516389264632784,0.9930572563626118
1827,0.35,588.0,500.0,0.015152284803817124,0.993034270476409
1828,0.35,588.0,750.0,0.015180420267666616,0.9930550634453849
1829,0.35,588.0,1000.0,0.015187367351906978,0.9930354213547748
1830,0.35,951.0,10.0,0.016393260154391465,0.9916769924114397
1831,0.35,951.0,100.0,0.015664540661771295,0.9921372277607052
1832,0.35,951.0,250.0,0.015396089718561358,0.9924774949628216
1833,0.35,951.0,500.0,0.015382686157794598,0.992460909263813
1834,0.35,951.0,750.0,0.015424635550465995,0.9924425837109959
1835,0.35,951.0,1000.0,0.01542259330978957,0.9924437650804817
1836,0.35,490.0,10.0,0.017877580645151634,0.9907386907982565
1837,0.35,490.0,100.0,0.016492065576360928,0.9922346104317854
1838,0.35,490.0,250.0,0.01639065843339864,0.9923397575875333
1839,0.35,490.0,500.0,0.016229455855725015,0.9924659298407821
1840,0.35,490.0,750.0,0.01621564774690902,0.9924647186138508
1841,0.35,490.0,1000.0,0.016200503464505713,0.9924703406262478
1842,0.35,395.0,10.0,0.018732324290774448,0.9893945392207223
1843,0.35,395.0,100.0,0.017413267030705615,0.990552836690292
1844,0.35,395.0,250.0,0.017437458462494258,0.9905450141373913
1845,0.35,395.0,500.0,0.017260718646271635,0.9907555164648764
1846,0.35,395.0,750.0,0.01727559267220122,0.990717052921011
1847,0.35,395.0,1000.0,0.01715401638615588,0.9908470460598026
1848,0.35,877.0,10.0,0.01788751291216215,0.990460827190778
1849,0.35,877.0,100.0,0.016260251436381334,0.9923304581917215
1850,0.35,877.0,250.0,0.016175670637950796,0.9925357963287235
1851,0.35,877.0,500.0,0.016242037615321527,0.9923782163015297
1852,0.35,877.0,750.0,0.016230424714357344,0.992415266624088
1853,0.35,877.0,1000.0,0.01627020376231892,0.9923734166252225
1854,0.35,297.0,10.0,0.017689827093476006,0.9898653428459528
1855,0.35,297.0,100.0,0.016208096014584783,0.9920341976370032
1856,0.35,297.0,250.0,0.01608994408745286,0.9922598665329224
1857,0.35,297.0,500.0,0.01607896764871018,0.9923238334308756
1858,0.35,297.0,750.0,0.016046726788294347,0.9923085632102643
1859,0.35,297.0,1000.0,0.016059342017007105,0.9922702686823387
1860,0.35,721.0,10.0,0.018396500516236466,0.9884280171579859
1861,0.35,721.0,100.0,0.016467408792276334,0.99060302486378
1862,0.35,721.0,250.0,0.016471469045880868,0.9907423347102621
1863,0.35,721.0,500.0,0.016448886540942335,0.9908207033007418
1864,0.35,721.0,750.0,0.016431447988053544,0.9908124692686336
1865,0.35,721.0,1000.0,0.016455504873753794,0.9907724227836372
1866,0.35,711.0,10.0,0.017593172687731865,0.9910740017906516
1867,0.35,711.0,100.0,0.01587343006936104,0.9928010019093598
1868,0.35,711.0,250.0,0.015787584868411773,0.9927715279523303
1869,0.35,711.0,500.0,0.015862043832419348,0.992527639050014
1870,0.35,711.0,750.0,0.015881889219496792,0.9925769001041618
1871,0.35,711.0,1000.0,0.015907601078332514,0.9925558029834569
1872,0.35,985.0,10.0,0.016826721245866476,0.9897654913095134
1873,0.35,985.0,100.0,0.015429326206473054,0.9908072062700515
1874,0.35,985.0,250.0,0.015259131728281335,0.9911089435519199
1875,0.35,985.0,500.0,0.015083841832121322,0.991228430960621
1876,0.35,985.0,750.0,0.015136832635050465,0.991125360764885
1877,0.35,985.0,1000.0,0.015111991539720163,0.9911498257412039
1878,0.35,171.0,10.0,0.018288580260776663,0.9897128970203137
1879,0.35,171.0,100.0,0.016413079225960067,0.9915734671314562
1880,0.35,171.0,250.0,0.016379647841726963,0.9916332386627147
1881,0.35,171.0,500.0,0.016384658359904106,0.9915581938258822
1882,0.35,171.0,750.0,0.016418923116458154,0.9915662001109492
1883,0.35,171.0,1000.0,0.016416036245973046,0.9915801969591117
1884,0.35,75.0,10.0,0.015502305656114478,0.989618579415168
1885,0.35,75.0,100.0,0.015053166431116335,0.9904373830298854
1886,0.35,75.0,250.0,0.014827192098159582,0.9904714955948773
1887,0.35,75.0,500.0,0.0148505992739293,0.9906067604731187
1888,0.35,75.0,750.0,0.014859046291111391,0.9905788225764517
1889,0.35,75.0,1000.0,0.014917997443905843,0.9904620137797224
1890,0.35,16.0,10.0,0.016716297679887953,0.9911747944228845
1891,0.35,16.0,100.0,0.01613309639955835,0.9917958196070981
1892,0.35,16.0,250.0,0.016012266066453066,0.9918587152446596
1893,0.35,16.0,500.0,0.01596159730454437,0.9918701147242391
1894,0.35,16.0,750.0,0.015988826607685597,0.9918832441757639
1895,0.35,16.0,1000.0,0.015964575397473278,0.9918886245842479
1896,0.35,669.0,10.0,0.015253227507098453,0.9922720563576902
1897,0.35,669.0,100.0,0.0141252551683584,0.9938637624699992
1898,0.35,669.0,250.0,0.014044757535432459,0.9940488868338773
1899,0.35,669.0,500.0,0.013924721952417188,0.9941656750154355
1900,0.35,669.0,750.0,0.01396904969345448,0.9940892029237149
1901,0.35,669.0,1000.0,0.013954473021240341,0.9941231752101108
1902,0.35,530.0,10.0,0.0164915917732244,0.9919399705031533
1903,0.35,530.0,100.0,0.015745581170596632,0.9927730175256014
1904,0.35,530.0,250.0,0.015745291014990788,0.9927578103575143
1905,0.35,530.0,500.0,0.015664622988765777,0.9928554503950614
1906,0.35,530.0,750.0,0.015666941880196003,0.9928282791110457
1907,0.35,530.0,1000.0,0.015620178212131295,0.9928674458171927
1908,0.35,999.0,10.0,0.01713363602188968,0.9901117804887445
1909,0.35,999.0,100.0,0.015194898893179912,0.9926403701162407
1910,0.35,999.0,250.0,0.015366990948697463,0.9925239517300054
1911,0.35,999.0,500.0,0.015320237811888121,0.9924881068137021
1912,0.35,999.0,750.0,0.015318001500962337,0.9925212666266974
1913,0.35,999.0,1000.0,0.01532090493609405,0.9925416831462008
1914,0.35,794.0,10.0,0.017610328818157845,0.9900134148541728
1915,0.35,794.0,100.0,0.01608388203530983,0.9915023030406204
1916,0.35,794.0,250.0,0.01603730448974484,0.9916522044117556
1917,0.35,794.0,500.0,0.01603871877090254,0.9917137489639314
1918,0.35,794.0,750.0,0.01600619581983642,0.9917493283081346
1919,0.35,794.0,1000.0,0.016000723022510658,0.9918442698121838
1920,0.35,936.0,10.0,0.017602793097995676,0.9885454806767244
1921,0.35,936.0,100.0,0.01572317941709032,0.9914226511328147
1922,0.35,936.0,250.0,0.015354541052428037,0.9918252317606667
1923,0.35,936.0,500.0,0.015336116068311565,0.9917943815132512
1924,0.35,936.0,750.0,0.015370485021347134,0.9918387858611543
1925,0.35,936.0,1000.0,0.015373609373386943,0.9918353425812565
1926,0.35,111.0,10.0,0.017177666237686098,0.9920279151773093
1927,0.35,111.0,100.0,0.015833402851154994,0.9928874861199497
1928,0.35,111.0,250.0,0.015854637569288246,0.9928400497030382
1929,0.35,111.0,500.0,0.015905988037613266,0.9928919083478615
1930,0.35,111.0,750.0,0.015936691854515284,0.9928521064882088
1931,0.35,111.0,1000.0,0.015888584533763458,0.9928901573907889
1932,0.35,816.0,10.0,0.016365379135532383,0.9914031384091904
1933,0.35,816.0,100.0,0.015335325064130108,0.9929985439972944
1934,0.35,816.0,250.0,0.015217817741798154,0.9931133726070931
1935,0.35,816.0,500.0,0.015322360216464118,0.9930793299418471
1936,0.35,816.0,750.0,0.01530496932506139,0.9930840061430057
1937,0.35,816.0,1000.0,0.015279874286550506,0.9931143608817253
1938,0.35,968.0,10.0,0.017891114932748288,0.9914141190133857
1939,0.35,968.0,100.0,0.016814314452073372,0.9924020478935426
1940,0.35,968.0,250.0,0.016726703098969634,0.9924250454753879
1941,0.35,968.0,500.0,0.016622545827516124,0.9925805657882129
1942,0.35,968.0,750.0,0.016586811743543244,0.9926061036240452
1943,0.35,968.0,1000.0,0.01654209229282667,0.9926519636157627
1944,0.35,48.0,10.0,0.01791111107373005,0.9898522436198403
1945,0.35,48.0,100.0,0.01650578126117859,0.9906573776979241
1946,0.35,48.0,250.0,0.016548893950936804,0.9907187208116334
1947,0.35,48.0,500.0,0.016494721103988957,0.9906839665003804
1948,0.35,48.0,750.0,0.016476988555761594,0.9907547829718478
1949,0.35,48.0,1000.0,0.016452615394676448,0.9907721905807665
1950,0.35,986.0,10.0,0.01612936959790485,0.9926515891535609
1951,0.35,986.0,100.0,0.015113508954695652,0.9937687421712987
1952,0.35,986.0,250.0,0.014936400935490665,0.994013686936631
1953,0.35,986.0,500.0,0.014965206377864613,0.9939261044590215
1954,0.35,986.0,750.0,0.015002162309138506,0.9938847159688763
1955,0.35,986.0,1000.0,0.014987473840307053,0.9939206850639035
1956,0.35,829.0,10.0,0.01856856501184254,0.9893455595261176
1957,0.35,829.0,100.0,0.017185821781584912,0.9911179745588322
1958,0.35,829.0,250.0,0.01700153208123225,0.9912652397871595
1959,0.35,829.0,500.0,0.016893076873002098,0.9913014741263841
1960,0.35,829.0,750.0,0.01691079759938988,0.9913097974263732
1961,0.35,829.0,1000.0,0.016900049534775204,0.9912809947157306
1962,0.35,996.0,10.0,0.017048076856752664,0.9898938480860456
1963,0.35,996.0,100.0,0.01502135396833729,0.9924748787739079
1964,0.35,996.0,250.0,0.014725394933419495,0.9926101531894189
1965,0.35,996.0,500.0,0.014540949687684279,0.9926901915342612
1966,0.35,996.0,750.0,0.014466714157882128,0.9928228522633513
1967,0.35,996.0,1000.0,0.014441007735410488,0.9928065617969403
1968,0.35,272.0,10.0,0.017727392998515838,0.9906792240208767
1969,0.35,272.0,100.0,0.015718440322422974,0.9924911209707474
1970,0.35,272.0,250.0,0.01577375339303597,0.9925663767868266
1971,0.35,272.0,500.0,0.015798165895175624,0.9925774852312083
1972,0.35,272.0,750.0,0.015782629314934078,0.9925770623153852
1973,0.35,272.0,1000.0,0.015746393046630922,0.9925913319562472
1974,0.35,759.0,10.0,0.016251348446105596,0.9922600835484666
1975,0.35,759.0,100.0,0.015189336438466232,0.9930580897513437
1976,0.35,759.0,250.0,0.015140095674772237,0.9931582358651894
1977,0.35,759.0,500.0,0.015143818896145137,0.9931879630771513
1978,0.35,759.0,750.0,0.015125342233617032,0.993193298301495
1979,0.35,759.0,1000.0,0.015137723552468887,0.9931544294500919
1980,0.35,390.0,10.0,0.017049212247526726,0.9917158851050561
1981,0.35,390.0,100.0,0.01610007969044671,0.9923804135733781
1982,0.35,390.0,250.0,0.015832120201460728,0.992716499068434
1983,0.35,390.0,500.0,0.015840687675174044,0.9926945427228265
1984,0.35,390.0,750.0,0.015857241573678203,0.9927186664773937
1985,0.35,390.0,1000.0,0.015887972797262888,0.9926474715236
1986,0.35,930.0,10.0,0.016538269852769107,0.9920242653068972
1987,0.35,930.0,100.0,0.0154487805561589,0.9929556497072151
1988,0.35,930.0,250.0,0.01530426156074436,0.9929837680535505
1989,0.35,930.0,500.0,0.015344677029871991,0.9930228400283392
1990,0.35,930.0,750.0,0.01538300316292562,0.9930158134115213
1991,0.35,930.0,1000.0,0.015324210362818856,0.9930702326795029
1992,0.35,633.0,10.0,0.01671410349209528,0.989658965931071
1993,0.35,633.0,100.0,0.015359102022863492,0.9906293393224629
1994,0.35,633.0,250.0,0.015338048681101772,0.990727238166536
1995,0.35,633.0,500.0,0.015252849926232515,0.9907617721854138
1996,0.35,633.0,750.0,0.015249943899780198,0.99071754759888
1997,0.35,633.0,1000.0,0.015266011898830948,0.9907233579966946
1998,0.35,928.0,10.0,0.017525836841466157,0.9898323346583949
1999,0.35,928.0,100.0,0.015650502373789104,0.9926747303392245
2000,0.35,928.0,250.0,0.015773626843164155,0.9925522971134084
2001,0.35,928.0,500.0,0.015882790430802513,0.9924677127427273
2002,0.35,928.0,750.0,0.015846901151039067,0.992496710165742
2003,0.35,928.0,1000.0,0.015817850056266992,0.9925092016767278
2004,0.35,854.0,10.0,0.01642623930671731,0.9926300363248005
2005,0.35,854.0,100.0,0.015380936842687955,0.993571089940576
2006,0.35,854.0,250.0,0.015328354188556666,0.9935686391669832
2007,0.35,854.0,500.0,0.015484744268161411,0.9934954605417535
2008,0.35,854.0,750.0,0.015452872163408989,0.9934827963431223
2009,0.35,854.0,1000.0,0.015411645643453393,0.9935041798980789
2010,0.35,554.0,10.0,0.018065662138345213,0.9895065315949229
2011,0.35,554.0,100.0,0.016782698796288402,0.991377011254818
2012,0.35,554.0,250.0,0.016753557911294566,0.9913621013343411
2013,0.35,554.0,500.0,0.016738014901965692,0.9914072003053258
2014,0.35,554.0,750.0,0.016786254068925303,0.9914018503480826
2015,0.35,554.0,1000.0,0.016794723386767196,0.9914144805172029
2016,0.35,562.0,10.0,0.01672698578242116,0.9906950697934633
2017,0.35,562.0,100.0,0.015634951915251737,0.9916346636798781
2018,0.35,562.0,250.0,0.01559021690296942,0.9918528952548804
2019,0.35,562.0,500.0,0.015452126197390711,0.9918907938614232
2020,0.35,562.0,750.0,0.01547131326681865,0.9919033924244582
2021,0.35,562.0,1000.0,0.015466656745463384,0.9919673436737084
2022,0.35,78.0,10.0,0.01602067427126325,0.99208710029177
2023,0.35,78.0,100.0,0.01517136392661555,0.9932141786161538
2024,0.35,78.0,250.0,0.015212529534947635,0.9932010925190734
2025,0.35,78.0,500.0,0.015092541155981656,0.9931833578059601
2026,0.35,78.0,750.0,0.015160048302754869,0.993124902847932
2027,0.35,78.0,1000.0,0.015108364244206394,0.993148225171393
2028,0.35,222.0,10.0,0.017443177839768113,0.9906396205589179
2029,0.35,222.0,100.0,0.015654230407743518,0.9927069341264141
2030,0.35,222.0,250.0,0.015733379923838973,0.9925965472589149
2031,0.35,222.0,500.0,0.0156817969880226,0.9926660207043564
2032,0.35,222.0,750.0,0.015620550289136158,0.9927282208685649
2033,0.35,222.0,1000.0,0.015627357406548716,0.9927499018771937
2034,0.35,294.0,10.0,0.017052251432286978,0.9922495118375153
2035,0.35,294.0,100.0,0.015694100142658058,0.9934229289397146
2036,0.35,294.0,250.0,0.015671236152443018,0.9934151313370875
2037,0.35,294.0,500.0,0.01571539476907326,0.993350926236854
2038,0.35,294.0,750.0,0.015794276341411662,0.9932974298975219
2039,0.35,294.0,1000.0,0.01580447886136448,0.9932982745744716
2040,0.35,725.0,10.0,0.0169546451856786,0.9907695186644596
2041,0.35,725.0,100.0,0.01559650450645744,0.9924310860292637
2042,0.35,725.0,250.0,0.01572334713862387,0.9921274108377991
2043,0.35,725.0,500.0,0.01579742019941806,0.992103542674744
2044,0.35,725.0,750.0,0.01582638690632138,0.9920214605878176
2045,0.35,725.0,1000.0,0.015847292579797976,0.992060593188275
2046,0.35,582.0,10.0,0.017568584581639245,0.9911948731768226
2047,0.35,582.0,100.0,0.015971258797001477,0.9922722262953088
2048,0.35,582.0,250.0,0.015702297320730828,0.9924516102094443
