,SigC800,SigBr730,EpsC800,EpsBr730,RCE1,RCE2,RCE3,RCE4,RCE5,RCE6,RCE7,RCE8,RCE9,AvgMAPE
555,0.44238,0.49746,0.43971,2.51367,2.2897466539196945,0.5455544933078399,-17.523446462715103,0.0,-8.117853728489482,-8.029660611854682,-21.969670172084133,2.2201481835564048,-17.5836759082218,18.057558996517148
556,0.36738,0.27246,0.07221,2.76367,0.4352294455066917,0.09799235181644278,-0.2566921606118576,0.0,-1.6187858508604196,-1.6565487571701747,-1.5673996175908205,0.5540152963671157,-0.2569311663479896,2.9955187614809433
557,0.66738,0.57246,0.56221,1.76367,-69.75669216061185,9.469407265774407,-58.05975143403442,0.0,-138.486137667304,-143.06238049713193,-160.96510516252388,-66.80927342256213,-55.28800191204587,205.8300833535596
558,0.51738,0.42246,0.31721,2.26367,-6.541969407265774,1.0310468451242805,-5.303680688336521,0.0,-14.032409177820272,-14.50946462715105,-15.97074569789675,-6.149282982791587,-5.017351816443597,21.34885288949802
559,0.21738,0.72246,0.80721,1.26367,82.53346080305926,4.235181644359471,-301.11496175908223,0.0,-54.96175908221798,-48.472753346080346,-308.4679732313576,76.19741873804969,-303.62021988527727,198.17322950280578
560,0.19863,0.44121,0.22533,2.70117,2.363288718929249,0.12619502868068633,-6.281070745697897,0.0,-2.0717017208413018,-1.9782504780114758,-7.357791586998093,2.3542065009560216,-6.3522944550669225,5.869957776610466
561,0.49863,0.74121,0.71533,1.70117,122.55258126195022,9.402485659655758,-476.86424474187385,0.0,-109.98804971319312,-81.84751434034423,-498.2727055449331,112.09847036328871,-480.2217973231358,330.14694378361474
562,0.64863,0.29121,0.47033,2.20117,-58.20363288718929,6.6735181644359525,-9.720363288718932,0.0,-93.38742829827916,-97.18618546845124,-83.87428298279158,-55.45148183556405,-7.4043977055449375,128.3267844867092
563,0.34863,0.59121,0.96033,1.20117,13.023900573613771,0.576481835564055,-50.867351816443595,0.0,-11.596486615678774,-10.918522944550668,-53.53346080305926,12.339149139579352,-51.336520076481825,36.7811575890763
564,0.42363,0.21621,0.59283,1.45117,-1.6238049713193143,0.33436902485659675,-0.7901529636711309,0.0,-4.673996175908225,-4.8413001912045885,-4.3795411089866185,-1.4165869980879522,-0.7079349904397679,7.232171179054278
565,0.72363,0.51621,0.10283,2.45117,-63.495219885277244,7.967017208412988,-33.03059273422563,0.0,-114.56477055449331,-118.76003824091778,-120.63240917782026,-60.67710325047802,-30.4651051625239,164.98118526527193
566,0.57363,0.36621,0.83783,1.95117,-28.672920650095605,3.4041586998087943,-5.684034416826006,0.0,-46.60219885277247,-48.51890535372849,-42.53458413001913,-27.258795411089867,-4.515774378585087,64.68491626366642
567,0.27363,0.66621,0.34783,2.95117,58.91252390057361,2.566921606118549,-218.29565009560227,0.0,-42.059990439770566,-37.7442638623327,-223.95889101338432,54.720363288718936,-220.20339388145314,146.31391032907493
568,0.23613,0.25371,0.77658,2.32617,0.7119980879541141,0.06692160611854711,-0.2535850860420667,0.0,-1.2256214149139613,-1.2480879541109007,-1.2272944550669194,0.8195506692160617,-0.2638623326959879,2.46926029504341
569,0.53613,0.55371,0.28658,1.32617,-1.8257648183556394,1.4894837476099425,-32.32583652007648,0.0,-22.467351816443593,-22.675310707456976,-46.17920650095602,-1.780855640535372,-32.20525812619503,42.5034624403159
570,0.68613,0.40371,0.53158,2.82617,-101.96510516252386,11.326481835564078,-21.401051625238985,0.0,-160.9139579349904,-167.41419694072655,-146.2215583173996,-97.53465583173994,-17.35277246653918,222.1652228098718
571,0.38613,0.70371,0.04158,1.82617,77.66252390057362,3.919694072657711,-285.1022944550669,0.0,-52.77246653919693,-46.63957934990442,-292.4734703632887,71.75669216061186,-287.47801147227534,188.48473379247687
572,0.31113,0.32871,0.40908,1.57617,0.6328871892925421,0.08938814531548643,-0.5391969407265774,0.0,-1.4294933078393868,-1.453632887189291,-1.6661089866156795,0.7402007648183576,-0.5468451242829854,2.8545490316799738
573,0.61113,0.62871,0.89908,2.57617,-16.19741873804971,6.704110898661611,-125.69526768642444,0.0,-101.99784894837474,-103.27724665391968,-191.19407265774376,-15.960803059273415,-124.87547801147225,182.22726441740727
574,0.46113,0.17871,0.16408,1.07617,-1.667065009560228,0.3389101338432137,-0.8819311663479917,0.0,-4.913240917782031,-5.087237093690248,-4.6582217973231375,-1.456261950286811,-0.7966061185468447,7.576737659731707
575,0.16113,0.47871,0.65408,2.07617,3.6438814531548744,0.17088910133843294,-11.237332695984703,0.0,-2.9732313575525806,-2.8018642447418767,-12.403919694072655,3.5516252390057357,-11.355162523900578,9.099087618947861
576,0.16582,0.23965,0.15643,1.34180,0.7294455066921588,0.06572657743785307,-0.35898661567877854,0.0,-1.3520554493307864,-1.3750000000000033,-1.413479923518168,0.8372370936902451,-0.3699808795411094,2.6678349928178
577,0.46582,0.53965,0.64643,2.34180,3.962308795411091,0.9302342256214147,-33.504278202676865,0.0,-14.600095602294454,-14.431405353728488,-40.9741395793499,3.7409416826003814,-33.62036328871893,32.78892418689376
578,0.61582,0.38965,0.40143,1.84180,-35.12619502868069,4.152246653919699,-7.33102294455067,0.0,-57.36848231357553,-59.72253824091778,-52.75446940726577,-33.416108986615676,-5.898183556405352,79.61840096055
579,0.31582,0.68965,0.89143,2.84180,81.88575525812622,4.216061185468475,-300.07217973231354,0.0,-54.980879541108976,-48.515774378585085,-307.4495697896749,75.57600382409179,-302.54565009560224,197.68840243933158
580,0.39082,0.31465,0.52393,2.59180,-0.41563097514340447,0.2043499043977031,-0.5561663479923513,0.0,-2.8071223709369035,-2.8938814531548767,-2.7750956022944595,-0.2641013384321267,-0.5227055449330812,4.692107753333106
581,0.69082,0.61465,0.03393,1.59180,-6.71988527724665,3.7588432122370876,-81.91228489483747,0.0,-60.0038240917782,-60.715105162523905,-118.83054493307839,-6.675430210325063,-81.51290630975143,110.38398328745582
582,0.54082,0.16465,0.76893,2.09180,-17.33238527724665,2.092758126195029,-3.3041132887189293,0.0,-28.554684512428295,-29.74278202676864,-25.70535372848948,-16.427605162523903,-2.586522466539197,39.81081388338217
583,0.24082,0.46465,0.27893,1.09180,2.368307839388143,0.12786806883365118,-6.4992829827915894,0.0,-2.2332695984703688,-2.1448374760994304,-7.599426386233274,2.362093690248561,-6.5700286806883375,6.146435088515464
584,0.27832,0.42715,0.83018,1.71680,1.6374282982791584,0.1135277246653906,-3.913957934990441,0.0,-1.758365200764818,-1.7139101338432172,-4.9574569789675,1.676147227533462,-3.957934990439771,4.564126064087288
585,0.57832,0.72715,0.34018,2.71680,124.00812619502865,11.8857552581262,-519.8542065009559,0.0,-33.422562141491426,138.6113766730402,-555.8981835564052,113.04015296367113,-523.0351338432122,341.8861730206984
586,0.72832,0.27715,0.58518,1.21680,-208.97227533460807,21.393403441682544,-41.4890057361377,0.0,-298.93666347992354,-313.1450764818356,-261.0411089866157,-200.89149139579354,-32.46892925430213,412.90290912460637
587,0.42832,0.57715,0.09518,2.21680,13.918977055449329,0.6522466539196973,-55.8717256214149,0.0,-13.226003824091777,-12.502103250478008,-59.20339388145315,13.16730401529637,-56.3730879541109,40.942015251508415
588,0.35332,0.20215,0.46268,2.46680,0.22347036328871947,0.12452198852772825,-0.43546845124283046,0.0,-1.9581739961759042,-2.0112332695984683,-1.9287762906309733,0.35181644359464825,-0.4263862332695965,3.502372703437536
589,0.65332,0.50215,0.95268,1.46680,-85.76864244741873,10.053776290630989,-29.240678776290622,0.0,-143.79397705544932,-149.23255258126196,-140.1460325047801,-82.02174952198853,-25.871175908221797,202.30585560098828
590,0.50332,0.35215,0.21768,2.96680,-4.616873804971321,0.6945506692160626,-1.752390057361375,0.0,-9.410372848948372,-9.76553537284895,-9.140535372848948,-4.287523900573612,-1.548040152963672,13.896450493391873
591,0.20332,0.65215,0.70768,1.96680,38.67088910133845,1.420650095602312,-145.74904397705544,0.0,-29.918260038240916,-27.569072657743767,-149.96701720841298,36.22347036328874,-147.10415869980878,100.15575576867549
592,0.22207,0.37090,0.37080,2.02930,1.015774378585086,0.07743785850860034,-1.2428298279158672,0.0,-1.293260038240918,-1.2908699808795436,-2.2358986615678753,1.099665391969407,-1.2648183556405357,2.9462443300408263
593,0.52207,0.67090,0.86080,1.02930,21.819789674952222,2.8716539196940967,-135.94717973231354,0.0,-49.45530592734224,-48.20769598470361,-157.04086998087953,20.206739961759098,-136.63288718929252,119.43168850149543
594,0.67207,0.22090,0.12580,2.52930,-41.12667304015297,4.75812619502867,-6.614722753346091,0.0,-66.11921606118547,-68.91288240917783,-59.151147227533464,-39.11782982791588,-4.9282982791587004,90.98217873739266
595,0.37207,0.52090,0.61580,1.52930,4.958221797323136,0.3497131931166349,-20.002987571701723,0.0,-5.773733269598468,-5.526075525812619,-22.222872848948374,4.762715105162525,-20.167184512428296,16.282027441057092
596,0.44707,0.29590,0.98330,1.77930,-3.872609942638624,0.5896271510516216,-1.0987093690248586,0.0,-7.885277246653924,-8.190248565965582,-7.237571701720843,-3.57050669216061,-0.927103250478016,11.61554261495108
597,0.74707,0.59590,0.49330,2.77930,-231.29780114722752,27.146271510516232,-132.83938814531552,0.0,-362.08413001912044,-379.69646271510516,-387.19168260038236,-222.54063097514342,-122.28967495219881,532.445271235176
598,0.59707,0.44590,0.73830,1.27930,-36.03154875717017,4.370697896749516,-10.664913957934994,0.0,-60.61775812619503,-63.002557361376674,-58.272968451242825,-34.30401529636712,-9.205305927342259,85.1558082391019
599,0.29707,0.74590,0.24830,2.27930,167.6816443594646,11.802103250478037,-617.5764818355641,0.0,3520.8962715105163,8931.149617590821,-631.2891969407265,153.07600382409183,-622.3759560229445,6937.608220542136
600,0.25957,0.18340,0.67705,2.90430,0.6967017208412982,0.07050669216060887,-0.3747609942638652,0.0,-1.3274378585086046,-1.3530114722753348,-1.3814531548757172,0.8054493307839399,-0.38432122370937,2.6418061936703485
601,0.55957,0.48340,0.18705,1.90430,-8.157511950286807,1.4954756214149139,-13.506197418738049,0.0,-20.97048996175908,-21.563582695984703,-28.704978489483747,-7.7366706500956015,-13.141785372848949,33.5827729443819
602,0.70957,0.33340,0.92205,2.40430,-208.91491395793503,21.434034416825963,-41.79493307839391,0.0,-299.4897227533461,-313.6178298279159,-262.0284416826004,-200.8389101338432,-32.82026768642446,413.74004492486927
603,0.40957,0.63340,0.43205,1.40430,23.923996175908226,1.0475621414913914,-96.7519670172084,0.0,-22.525812619502865,-21.24928298279158,-101.5942638623327,22.524617590822178,-97.6185086042065,69.93395428510851
604,0.33457,0.40840,0.06455,1.15430,1.151529636711284,0.10157743785851132,-2.318594646271509,0.0,-1.6976577437858529,-1.6866634799235152,-3.4868546845124277,1.2239483747609965,-2.3451242829827876,3.8776244477771744
605,0.63457,0.70840,0.55455,2.15430,44.61520076481837,11.799713193116608,-345.6099426386233,0.0,-141.74235181644357,-139.00573613766727,-419.86615678776286,39.93307839388143,-346.23613766730404,324.2818209054074
606,0.48457,0.25840,0.30955,1.65430,-4.162045889101342,0.6156787762906294,-1.1135277246653967,0.0,-8.476816443594648,-8.807600382409177,-7.728728489483752,-3.8439292543021026,-0.9282982791587032,12.396196137443265
607,0.18457,0.55840,0.79955,2.65430,12.57311185468451,0.46283460803059157,-46.21680210325048,0.0,-9.67779636711281,-9.012619502868068,-48.120482791586994,11.92277724665392,-46.66876195028681,32.4706088253678
608,0.17520,0.38027,0.56986,2.31055,1.1264340344168313,0.08006692160612044,-1.5936902485659603,0.0,-1.3240917782026749,-1.313575525812615,-2.588671128107072,1.2024378585086055,-1.6199808795411068,3.1217617261433164
609,0.47520,0.68027,0.07986,1.31055,43.993307839388166,2.0439770554493357,-172.47753346080304,0.0,-37.847992351816444,-34.95936902485659,-179.80903441682597,41.03441682600382,-173.96367112810705,121.32585573345906
610,0.62520,0.23027,0.81486,2.81055,-56.35850860420649,6.476577437858512,-9.436424474187373,0.0,-90.47992351816443,-94.13981835564053,-81.2875239005736,-53.68690248565965,-7.203871892925421,124.3493691298123
611,0.32520,0.53027,0.32486,1.81055,6.935062141491396,0.3195745697896748,-25.04168260038241,0.0,-5.834512428298277,-5.471797323135753,-26.694646271510514,6.628441682600383,-25.280927342256213,18.57492651725147
612,0.40020,0.15527,0.20236,1.56055,-0.13838432122371122,0.16826003824091282,-0.6410133843212276,0.0,-2.6321701720841313,-2.7093690248565996,-2.6295411089866176,0.006214149139575057,-0.6173518164435943,4.464597250335476
613,0.70020,0.45527,0.69236,2.56055,-146.6959847036329,15.826959847036335,-36.25239005736139,0.0,-224.8025812619503,-234.3554015296367,-205.6448374760994,-140.73709369024857,-30.243785850860412,312.41513254914395
614,0.55020,0.30527,0.44736,1.06055,-15.16135277246654,1.8485133843212238,-2.921367112810707,0.0,-25.22108030592734,-26.271988527724663,-22.739005736137667,-14.355425430210326,-2.2882409177820264,35.26271309422057
615,0.25020,0.60527,0.93736,2.06055,21.050669216061177,0.7289674952198744,-79.65305927342257,0.0,-16.695028680688342,-15.588193116634807,-82.34956978967496,19.87547801147227,-80.4215105162524,55.49184637315366
616,0.28770,0.26777,0.38611,2.68555,0.6316921606118548,0.07600382409177428,-0.22896749521989168,0.0,-1.3028202676864296,-1.3288718929254306,-1.2803537284894835,0.7421128107074545,-0.2366156787762928,2.566370869784011
617,0.58770,0.56777,0.87611,1.68555,-24.798040152963683,4.430449330783933,-46.81763862332697,0.0,-65.48542065009559,-67.1706500956023,-93.24151529636713,-23.78274378585086,-45.781070745697896,104.83257714173891
618,0.73770,0.41777,0.14111,2.18555,-97.56668260038242,10.86759082217971,-20.87284894837476,0.0,-154.2918260038241,-160.6199808795411,-140.52629063097513,-93.29851816443595,-16.952198852772465,213.22748242229676
619,0.43770,0.71777,0.63111,1.18555,71.38623326959848,3.9890057361376803,-271.9555449330784,0.0,-54.52437858508607,-48.89340344168259,-282.26768642447416,65.95124282982793,-274.13240917782025,184.8896433307928
620,0.36270,0.34277,0.75361,1.43555,0.05473231357552902,0.16228489483747657,-0.7958891013384283,0.0,-2.2731835564053524,-2.3312619502868044,-2.5451720841300194,0.1847514340344159,-0.7805927342256193,4.071101228322602
621,0.66270,0.64277,0.26361,2.43555,-12.856118546845115,7.397227533460759,-147.42208413001913,0.0,-110.39340344168262,-111.5011950286807,-217.3838432122371,-12.89913957934991,-146.63671128107075,201.47941765524277
622,0.51270,0.19277,0.50861,1.93555,-9.00272466539197,1.1577915869980882,-1.97163001912046,0.0,-15.811998087954112,-16.457074569789672,-14.306739961759083,-8.471414913957934,-1.5897227533460825,22.429715487660946
623,0.21270,0.49277,0.01861,2.93555,5.114316443594648,0.22502390057361493,-16.95332217973231,0.0,-4.006620458891013,-3.743953154875716,-18.270243785850855,4.92492829827916,-17.12564531548757,12.853316169347531
624,0.19395,0.21152,0.90674,1.12305,0.7566921606118538,0.06453154875717261,-0.419455066921605,0.0,-1.3142925430210313,-1.3367590822179707,-1.4120458891013352,0.8630497131931142,-0.43068833652007465,2.6379841736468466
625,0.49395,0.51152,0.41674,2.12305,-0.725671606118547,0.9815129063097514,-20.92999760994264,0.0,-14.323616156787764,-14.432889579349906,-29.85404158699809,-0.6784679732313577,-20.86522705544933,27.530277656195167
626,0.64395,0.36152,0.66174,1.62305,-64.74474187380497,7.414435946462726,-11.706261950286816,0.0,-104.08914913957935,-108.26314531548756,-94.13336520076481,-61.72753346080305,-9.14937858508603,143.25313930965933
627,0.34395,0.66152,0.17174,2.62305,51.26601338432124,2.13503824091778,-191.92758126195028,0.0,-38.2043499043977,-34.66085086042064,-197.32552581261947,47.74545889101339,-193.6340822179732,130.19728834373907
628,0.41895,0.43652,0.29424,2.87305,0.7323135755258177,0.29660611854684843,-6.139818355640533,0.0,-4.146988527724665,-4.152485659655831,-8.859464627151047,0.7942160611854702,-6.147227533460803,8.5703716647391
629,0.71895,0.73652,0.78424,1.87305,-87.71032504780104,37.351816443594586,-578.3484703632887,0.0,-40.22227533460802,206.65391969407273,-815.5138623326959,-87.8704588910133,-572.5215105162523,450.44813322220557
630,0.56895,0.28652,0.04924,2.37305,-6.331978967495222,0.8520554493307834,-1.3601816443594652,0.0,-11.804015296367117,-12.28704588910134,-10.656787762906312,-5.917304015296366,-1.081261950286807,16.906271390254915
631,0.26895,0.58652,0.53924,1.37305,13.603011472275332,0.5074091778202654,-50.67758126195029,0.0,-10.779349904397705,-10.067495219885277,-52.76505736137667,12.89412045889101,-51.169216061185466,35.73323844393712
632,0.23145,0.32402,0.11049,1.99805,0.7813097514340357,0.06955066921606722,-0.4521988527724655,0.0,-1.2545411089866145,-1.2695984703632848,-1.4787284894837436,0.8826481835564082,-0.4655831739961709,2.5904240648722303
633,0.53145,0.62402,0.60049,2.99805,18.964866156787746,2.651290630975134,-123.91395793499044,0.0,-46.2784416826004,-45.245936902485674,-144.02657743785852,17.56046845124282,-124.50908221797323,110.34127805229149
634,0.68145,0.17402,0.35549,1.49805,-77.1814053537285,8.706022944550652,-13.646749521988545,0.0,-123.01338432122373,-127.99521988527725,-110.50430210325048,-73.65009560229446,-10.58675908221799,169.04957549586445
635,0.38145,0.47402,0.84549,2.49805,2.41300191204589,0.3154875717017192,-11.48279158699809,0.0,-4.599665391969408,-4.499521988527723,-13.882648183556407,2.370458891013386,-11.552581261950289,11.157160372718824
636,0.30645,0.24902,0.72299,2.24805,0.526290630975143,0.08914913957934761,-0.3006692160611878,0.0,-1.450286806883368,-1.483747609942638,-1.4294933078393868,0.6412523900573596,-0.3037762906309787,2.7849884719601006
637,0.60645,0.54902,0.23299,1.24805,-17.09416826003823,3.0556883365200824,-31.112332695984698,0.0,-44.398231357552575,-45.601027724665386,-62.735284416826,-16.3515774378585,-30.370219885277244,71.0961928452505
638,0.45645,0.39902,0.96799,2.74805,-3.9916347992351797,0.6995697896749504,-3.4959369024856617,0.0,-9.251673040152964,-9.555688336520074,-10.540152963671126,-3.704827915869982,-3.3178776290630987,14.345346737049523
639,0.15645,0.69902,0.47799,1.74805,70.8604206500956,3.372370936902516,-260.0597514340344,0.0,-48.46319311663479,-42.954110898661575,-266.6199808795411,65.5951242829828,-262.2739005736138,172.3094171805217
640,0.15879,0.19980,0.74213,2.59961,0.7366156787762891,0.06453154875717261,-0.3403441682600398,0.0,-1.3147705544933088,-1.3377151051625191,-1.360420650095597,0.8441682600382434,-0.35133843212237065,2.61150041049113
641,0.45879,0.49980,0.25213,1.59961,1.537069789674949,0.5225143403441681,-14.784870936902488,0.0,-7.7788957934990455,-7.74065487571702,-19.275549713193115,1.5184512428298247,-14.816180688336521,16.579925052982933
642,0.60879,0.34980,0.98713,2.09961,-49.7576481835564,5.768164435946466,-8.775812619502872,0.0,-80.15666826003823,-83.39598470363289,-72.47299235181643,-47.384321223709364,-6.7985181644359445,110.41643329435058
643,0.30879,0.64980,0.49713,1.09961,27.84153919694072,0.9933078393881467,-106.31699808795412,0.0,-22.552342256214157,-21.034894837476095,-109.87096080305928,26.212954110898664,-107.32728011472275,74.14626784878388
644,0.38379,0.42480,0.12963,1.34961,1.052820267686418,0.15654875717016556,-3.4598470363288714,0.0,-2.3893403441682635,-2.3816921606118555,-5.048279158699812,1.120936902485659,-3.4815965583174013,5.224087133433208
645,0.68379,0.72480,0.61963,2.34961,21.233269598470397,22.815487571701727,-497.6553537284895,0.0,-198.81931166347994,-141.38862332695987,-637.6983747609943,16.520076481835538,-496.8929254302103,436.37246869685964
646,0.53379,0.27480,0.37463,1.84961,-10.785587954110897,1.3543738049713208,-2.121128107074568,0.0,-18.462213193116632,-19.225597514340347,-16.60944072657744,-10.175406309751432,-1.6658699808795407,26.008159169143628
647,0.23379,0.57480,0.86463,2.84961,16.244980879541114,0.575047801147229,-60.727318355640534,0.0,-12.63910133843212,-11.785850860420645,-62.940965583173984,15.368546845124287,-61.31742351816443,42.3655576067516
648,0.27129,0.31230,0.31338,2.47461,0.7196462715105152,0.07337476099426778,-0.3479923518164409,0.0,-1.2361376673040145,-1.2547801147227533,-1.3656787762906306,0.8238527724665398,-0.3592256214149106,2.5294618025480413
649,0.57129,0.61230,0.80338,1.47461,-8.098470363288722,3.7366156787762668,-77.10348948374762,0.0,-58.83389101338433,-59.537284894837484,-113.7527724665392,-7.980401529636735,-76.69574569789675,107.05524858997707
650,0.72129,0.16230,0.06838,2.97461,-54.85205544933079,6.284416826003819,-9.016252390057373,0.0,-87.95458891013384,-91.64722753346079,-78.78154875717017,-52.22968451242829,-6.782265774378587,120.87911484198392
651,0.42129,0.46230,0.55838,1.97461,0.6400573613766724,0.3924474187380487,-8.522705544933077,0.0,-5.533699808795409,-5.5458891013384335,-12.00956022944551,0.6933556405353719,-8.52437858508604,11.28669123815744
652,0.34629,0.23730,0.92588,1.72461,0.12595602294454752,0.13671128107073954,-0.43522944550669845,0.0,-2.0270076481835617,-2.0850860420650137,-1.9775334608030595,0.25788718929253807,-0.4225621414913959,3.5969991076182786
653,0.64629,0.53730,0.43588,2.72461,-45.82600382409177,6.443833652007651,-40.91658699808795,0.0,-93.72275334608031,-96.74259082217974,-111.00836520076481,-43.82719885277246,-39.06596558317399,140.17458253057032
654,0.49629,0.38730,0.68088,1.22461,-7.628680688336521,1.05693116634799,-2.9530114722753353,0.0,-14.255592734225623,-14.801959847036331,-14.000812619502868,-7.170984703632887,-2.6274856596558336,20.75478948975899
655,0.19629,0.68730,0.19088,2.22461,68.5779158699809,3.2074569789675125,-252.12858508604205,0.0,-47.241873804971284,-41.94789674952199,-258.4961759082218,63.51816443594646,-254.28346080305926,167.3515407879871
656,0.21504,0.40605,0.77275,1.78711,1.3783460803059262,0.08938814531548643,-2.5707456978967493,0.0,-1.467017208413003,-1.4402485659655857,-3.550669216061184,1.4371414913957947,-2.6058795411089912,3.674667384600533
657,0.51504,0.70605,0.28275,2.78711,97.69120458891008,6.837954110898583,-379.97084130019124,0.0,-83.07839388145318,-76.81644359464629,-397.4412045889102,89.6343212237093,-382.6959847036329,266.95279639300566
658,0.66504,0.25605,0.52775,1.28711,-76.4194550669216,8.631453154875725,-13.42949330783938,0.0,-121.84870936902485,-126.75549713193116,-109.47323135755258,-72.92017208413002,-10.413001912045885,167.4235359321322
659,0.36504,0.55605,0.03775,2.28711,11.17437858508604,0.45047801147227495,-41.597131931166345,0.0,-9.091061185468451,-8.50038240917782,-43.65664435946463,10.606333652007647,-41.99627151051625,29.743141154344844
660,0.44004,0.18105,0.40525,2.03711,-1.8879063097514341,0.36376673040153434,-0.8611376673040105,0.0,-5.128107074569787,-5.313575525812619,-4.8044933078393885,-1.6684990439770542,-0.7679254302103236,7.857708291872658
661,0.74004,0.48105,0.89525,1.03711,-344.0224665391969,34.440726577437836,-75.63814531548752,0.0,-455.66921606118547,-481.33365200764814,-393.5420650095602,-331.4818355640535,-59.44311663479924,634.9983995012913
662,0.59004,0.33105,0.16025,2.53711,-16.012927820267688,1.9458914913957934,-3.0914770554493307,0.0,-26.61118307839388,-27.73116395793499,-24.085131453154872,-15.168759560229443,-2.4164961759082217,37.18708328109144
663,0.29004,0.63105,0.65025,1.53711,25.667543021032497,0.9003346080305917,-97.80446940726577,0.0,-20.65750478011473,-19.27868068833653,-101.04892447418737,24.18714149139578,-98.7383604206501,68.16033538532487
664,0.25254,0.29355,0.22150,1.16211,0.728967495219888,0.06931166347992841,-0.37810707456978815,0.0,-1.305449330783936,-1.326959847036327,-1.4065487571701698,0.8353250478011482,-0.38910133843211897,2.61994856565173
665,0.55254,0.59355,0.71150,2.16211,-1.9760994263862401,2.8608986615678704,-71.25908221797323,0.0,-45.74569789674951,-46.045172084130016,-98.21606118546845,-2.1113766730401538,-71.10229445506691,87.5699663710548
666,0.70254,0.44355,0.46650,1.66211,-119.42423518164436,13.10468451242828,-27.543021032504782,0.0,-186.63049713193118,-194.30688336520078,-170.46486615678776,-114.38790630975144,-22.741395793499066,258.527568617219
667,0.40254,0.74355,0.95650,2.66211,177.2323135755258,13.150095602294451,-659.918499043977,0.0,14964.949808795409,38624.988049713196,-676.5511472275334,161.57026768642453,-664.9722753346081,28912.661413718808
668,0.32754,0.36855,0.58900,2.91211,0.7356596558317339,0.11496175908221666,-1.3434512428298302,0.0,-1.607074569789679,-1.6185468451242877,-2.577437858508609,0.8291108986615664,-1.3549235181644386,3.408901443154053
669,0.62754,0.66855,0.09900,1.91211,27.73183556405353,4.3188336520076875,-180.1555927342256,0.0,-67.83938814531547,-65.99139579349902,-211.22896749521985,25.432600382409195,-180.880258126195,161.13502485035744
670,0.47754,0.21855,0.83400,2.41211,-6.398422562141488,0.86782982791587,-1.4875717017208387,0.0,-11.734703632887186,-12.205305927342257,-10.621175908221796,-5.983747609942639,-1.2134321223709363,16.851571924840457
671,0.17754,0.51855,0.34400,1.41211,5.458413001912044,0.23599426386233122,-18.40023900573614,0.0,-4.374426386233269,-4.09765774378585,-19.746319311663484,5.251314531548755,-18.58451242829828,13.91754805583029
672,0.18691,0.34043,0.05307,1.50586,0.8276768642447404,0.07050669216061566,-0.6285850860420639,0.0,-1.3068833652007623,-1.319072657743787,-1.6754302103250456,0.9261472275334608,-0.6436424474187341,2.7236954721956965
673,0.48691,0.64043,0.54307,2.50586,30.80162523900574,2.0815009560229316,-141.04804015296367,0.0,-38.6940726577438,-36.84560229445508,-152.8325047801147,28.7304015296367,-142.0893881453155,108.64884725242409
674,0.63691,0.19043,0.29807,1.00586,-40.28847992351817,4.674952198852773,-6.742351816443589,0.0,-64.93527724665392,-67.64373804971319,-58.28169216061185,-38.322657743785854,-5.103250478011466,89.43599846808806
675,0.33691,0.49043,0.78807,2.00586,3.7929015296367115,0.24569789674952336,-13.663479923518162,0.0,-3.9263862332695942,-3.744741873804969,-15.247609942638624,3.6798279158699807,-13.78561185468451,11.290380289004952
676,0.41191,0.26543,0.66557,2.25586,-1.288718929254301,0.2954110898661544,-0.5956022944550645,0.0,-4.054254302103248,-4.197896749521987,-3.750717017208416,-1.0970363288718936,-0.5274856596558302,6.3487083204477335
677,0.71191,0.56543,0.17557,1.25586,-70.0984703632887,9.095841300191209,-47.065487571701695,0.0,-132.30353728489484,-136.93427342256214,-146.50430210325047,-67.07743785850859,-44.24952198852772,193.61532494470828
678,0.56191,0.41543,0.91057,2.75586,-24.631477055449327,3.0499521988527714,-7.754373804971316,0.0,-41.68561185468451,-43.33030592734225,-40.3960086042065,-23.42437858508604,-6.744980879541107,58.9226257918
679,0.26191,0.71543,0.42057,1.75586,90.61185468451245,4.856596558317384,-330.1814053537285,0.0,-60.36328871892929,-53.45602294455069,-338.0564053537285,83.51099426386234,-332.8804971319312,217.45946302917739
680,0.29941,0.15293,0.97182,1.38086,0.576481835564055,0.0886711281070768,-0.5317877629063084,0.0,-1.5317877629063077,-1.5654875717017167,-1.6474665391969407,0.6902485659655844,-0.5358508604206478,2.9674132702197658
681,0.59941,0.45293,0.48182,2.38086,-29.43522944550669,3.718212237093694,-12.162284894837475,0.0,-51.56722036328872,-53.536978967495216,-52.26710564053537,-28.026529636711278,-10.952198852772462,73.68996708985361
682,0.74941,0.30293,0.72682,1.88086,-349.51481835564056,34.576959847036235,-67.93260038240918,0.0,-457.8226577437859,-483.83604206500956,-387.40439770554497,-336.80210325047807,-51.44359464627156,634.8696001981264
683,0.44941,0.60293,0.23682,2.88086,21.5494741873805,1.0731357552581284,-90.74744263862333,0.0,-22.378346080305935,-21.23900573613766,-96.36644359464627,20.27939770554493,-91.52332695984704,67.14255506625474
684,0.37441,0.37793,0.35932,2.63086,0.41300191204589115,0.16228489483747657,-1.6957456978967491,0.0,-2.251195028680684,-2.281787762906309,-3.3989005736137674,0.5181644359464642,-1.694550669216062,4.392620470099082
685,0.67441,0.67793,0.84932,1.63086,-59.66300191204586,15.559273422562228,-210.4947418738049,0.0,-206.11854684512423,-210.65487571701718,-350.86089866156783,-57.923040152963644,-207.65057361376665,353.38576947630264
