,SigC800,SigBr730,EpsC800,EpsBr730,RCE1,RCE2,RCE3,AvgMAPE
1113,0.55869,0.55869,0.65552,2.89551,0.0,-7.957217973231359,-34.34512428298279,19.289041231028204
1114,0.70869,0.40869,0.41052,1.39551,0.0,-10.735659655831741,7.710086042064999,8.603862884600565
1115,0.40869,0.70869,0.90052,2.39551,0.0,-60.20315487571698,-296.7041108986615,157.3232453871681
1116,0.33369,0.33369,0.53302,2.14551,0.0,1.4354684512428297,1.0062141491395813,0.4731927139650783
1117,0.63369,0.63369,0.04302,1.14551,0.0,-12.957695984703626,-64.57265774378585,34.68891016891869
1118,0.48369,0.18369,0.77802,2.64551,0.0,0.8044933078393914,1.7595602294455122,0.4835296619454399
1119,0.18369,0.48369,0.28802,1.64551,0.0,-0.21606118546845038,-7.47012428298279,3.9684281879482612
1120,0.17432,0.30557,0.08896,1.30176,0.0,1.523661567877629,1.1782982791587013,0.590383821968132
1121,0.47432,0.60557,0.57896,2.30176,0.0,-11.406309751434032,-63.428776290630964,33.432876414048394
1122,0.62432,0.15557,0.33396,1.80176,0.0,-2.400239005736136,3.6845124282982797,2.762219151843285
1123,0.32432,0.45557,0.82396,2.80176,0.0,0.10516252390057307,-5.504780114722749,2.969081395988848
1124,0.39932,0.23057,0.70146,2.55176,0.0,1.4082217973231348,1.4118068833651964,0.6331975424192134
1125,0.69932,0.53057,0.21146,1.55176,0.0,-9.74976099426387,-10.698135755258132,10.061222319287483
1126,0.54932,0.38057,0.94646,2.05176,0.0,-1.0513862332695987,1.6347992351816452,1.21886662919844
1127,0.24932,0.68057,0.45646,1.05176,0.0,-21.687619502868063,-119.17973231357553,62.3592364446057
1128,0.28682,0.19307,0.88521,1.67676,0.0,1.5470841300191236,1.246175908221797,0.6309920182811627
1129,0.58682,0.49307,0.39521,2.67676,0.0,-3.663886233269598,-9.762165391969406,6.65287291257082
1130,0.73682,0.34307,0.64021,1.17676,0.0,-22.231835564053544,20.496892925430213,19.754934426420117
1131,0.43682,0.64307,0.15021,2.17676,0.0,-18.902724665391982,-104.17112810707458,54.56358453037645
1132,0.36182,0.41807,0.27271,2.42676,0.0,0.853967495219887,-1.684034416826002,1.1423473213841433
1133,0.66182,0.71807,0.76271,1.42676,0.0,-59.14196940726584,-251.00143403441683,137.2517166160777
1134,0.51182,0.26807,0.02771,2.92676,0.0,1.3219407265774323,1.4772944550669176,0.6185608410845003
1135,0.21182,0.56807,0.51771,1.92676,0.0,-5.3073613766730405,-34.50898661567878,18.049393620223686
1136,0.19307,0.28682,0.42583,2.11426,0.0,1.5384799235181672,1.262906309751432,0.6338948477610988
1137,0.49307,0.58682,0.91583,1.11426,0.0,-6.222753346080302,-33.648733269598466,18.133909759743997
