,ratio,rndint,#trees,mape,r2
114,0.05,794.0,10.0,0.013810339679932958,0.9949416366070557
115,0.05,794.0,100.0,0.011782567114022322,0.995693693580415
116,0.05,794.0,250.0,0.011768152619224244,0.9955856708576812
117,0.05,794.0,500.0,0.01191040720628414,0.995608361541811
118,0.05,794.0,750.0,0.011857753669282465,0.9956769941299909
119,0.05,794.0,1000.0,0.011815472369896928,0.9956894263322544
120,0.05,936.0,10.0,0.012295449759150945,0.9955026509082541
121,0.05,936.0,100.0,0.011515868026470618,0.9953497694082117
122,0.05,936.0,250.0,0.011561054103008589,0.9953233479245432
123,0.05,936.0,500.0,0.011987440927228275,0.9950746317841719
124,0.05,936.0,750.0,0.012101754782866502,0.9949823912476232
125,0.05,936.0,1000.0,0.012120521675711796,0.994983230975189
126,0.05,111.0,10.0,0.013238679200280877,0.9937375614665789
127,0.05,111.0,100.0,0.012075634863702082,0.9949021498460294
128,0.05,111.0,250.0,0.011829832644665025,0.9951042419477681
129,0.05,111.0,500.0,0.01187516349358383,0.9950757369975195
130,0.05,111.0,750.0,0.012035956857804574,0.9949930564296156
131,0.05,111.0,1000.0,0.0120296402417512,0.9949951340263608
132,0.05,816.0,10.0,0.012362514405562174,0.9962796304037648
133,0.05,816.0,100.0,0.011744942243643605,0.996663155241321
134,0.05,816.0,250.0,0.011765964123206008,0.9968080512735089
135,0.05,816.0,500.0,0.011662822635051936,0.9968213929463536
136,0.05,816.0,750.0,0.011655647007432629,0.9968255636491291
137,0.05,816.0,1000.0,0.01165740445452009,0.9968023529273659
138,0.05,968.0,10.0,0.015769963029242252,0.9904620116246572
139,0.05,968.0,100.0,0.016479189020381882,0.9882790741984568
140,0.05,968.0,250.0,0.016048963364656544,0.9894349419992692
141,0.05,968.0,500.0,0.01599792525368862,0.989657804015013
142,0.05,968.0,750.0,0.01613047641024614,0.9895387714819015
143,0.05,968.0,1000.0,0.016052534451863634,0.9896988774506427
144,0.05,48.0,10.0,0.015410604229873634,0.9927413095747205
145,0.05,48.0,100.0,0.014943567013414146,0.993392124770599
146,0.05,48.0,250.0,0.014884425706799691,0.9935599725111655
147,0.05,48.0,500.0,0.014535981758871398,0.9939416818923692
148,0.05,48.0,750.0,0.014620050974740789,0.9939613203296661
149,0.05,48.0,1000.0,0.014560176514955503,0.9940501022690508
150,0.05,986.0,10.0,0.015964283874865065,0.991468756866422
151,0.05,986.0,100.0,0.014163703806196557,0.9936502830947399
152,0.05,986.0,250.0,0.013899158007053405,0.9940706624462201
153,0.05,986.0,500.0,0.013672502888588473,0.9942625937436387
154,0.05,986.0,750.0,0.013654337769806226,0.9942891076399415
155,0.05,986.0,1000.0,0.013699378131334598,0.9942604755107575
156,0.05,829.0,10.0,0.018074993595601854,0.9916009133682933
157,0.05,829.0,100.0,0.017050595757375643,0.9926458131600112
158,0.05,829.0,250.0,0.016943005957858928,0.9926495563972428
159,0.05,829.0,500.0,0.016898028313920604,0.9927213585927794
160,0.05,829.0,750.0,0.016879927157333843,0.9926808871454813
161,0.05,829.0,1000.0,0.016826246209458592,0.9927274680248821
162,0.05,996.0,10.0,0.010699858349052424,0.9952421156125474
163,0.05,996.0,100.0,0.009779659981950293,0.9965656600053301
164,0.05,996.0,250.0,0.009901624947350708,0.996427790848684
165,0.05,996.0,500.0,0.009891724284304857,0.9964197540227334
166,0.05,996.0,750.0,0.009822888563548897,0.9964455856308563
167,0.05,996.0,1000.0,0.00987950455316394,0.9964240812649036
168,0.05,272.0,10.0,0.01805240398969704,0.9844499595735189
169,0.05,272.0,100.0,0.01605244940278427,0.9865737569260601
170,0.05,272.0,250.0,0.015897967186269322,0.9867160321335432
171,0.05,272.0,500.0,0.016099408543863776,0.9865083125264288
172,0.05,272.0,750.0,0.01608319561184109,0.9864851290427604
173,0.05,272.0,1000.0,0.016108800040153082,0.9864839554710954
174,0.05,759.0,10.0,0.015798854638546668,0.9894888132666114
175,0.05,759.0,100.0,0.01576364919346993,0.9899768378543172
176,0.05,759.0,250.0,0.015605823967108063,0.99038527219744
177,0.05,759.0,500.0,0.015507942221330258,0.9906830827626467
178,0.05,759.0,750.0,0.015277600521568624,0.9908518144568891
179,0.05,759.0,1000.0,0.015182342740026441,0.9909229756561989
180,0.05,390.0,10.0,0.016794497517938815,0.9912645213006137
181,0.05,390.0,100.0,0.01519239338530834,0.9923780140759937
182,0.05,390.0,250.0,0.015528349268248955,0.9920993641298802
183,0.05,390.0,500.0,0.015292742294301786,0.9923456002904263
184,0.05,390.0,750.0,0.014991030471980568,0.9928939858509578
185,0.05,390.0,1000.0,0.015091082804251118,0.9927260906039846
186,0.05,930.0,10.0,0.0172940455905231,0.9922321242259315
187,0.05,930.0,100.0,0.015546445355277775,0.9926266586774057
188,0.05,930.0,250.0,0.015563611641024764,0.992723324813205
189,0.05,930.0,500.0,0.01572456003582391,0.9925683206025351
190,0.05,930.0,750.0,0.015750300722921808,0.9925321811700744
191,0.05,930.0,1000.0,0.01573110295695495,0.9925742370435536
192,0.05,633.0,10.0,0.0119889938275902,0.9957957300275323
193,0.05,633.0,100.0,0.010823225461564626,0.9966747139901506
194,0.05,633.0,250.0,0.010803274919194639,0.9967103650013124
195,0.05,633.0,500.0,0.010805715231715543,0.9967026344335075
196,0.05,633.0,750.0,0.010888954442596098,0.9966516412119054
197,0.05,633.0,1000.0,0.010964217751466193,0.9965926376278237
198,0.05,928.0,10.0,0.014103158448502027,0.9912176246088551
199,0.05,928.0,100.0,0.012632764336182456,0.9928370320252023
200,0.05,928.0,250.0,0.012309976116323878,0.9931818485900763
201,0.05,928.0,500.0,0.012286468315834746,0.9931556335152375
202,0.05,928.0,750.0,0.012256278786469907,0.9931851214971698
203,0.05,928.0,1000.0,0.01221131109530856,0.9932096742653629
204,0.05,854.0,10.0,0.015159468019418443,0.9920354071651529
205,0.05,854.0,100.0,0.014184982365836925,0.9935388776879065
206,0.05,854.0,250.0,0.013737067310843433,0.9937597058071862
207,0.05,854.0,500.0,0.013631342575422171,0.9936884217447445
208,0.05,854.0,750.0,0.013557674906047375,0.9938049070712486
209,0.05,854.0,1000.0,0.013652170499628392,0.9936852926769648
210,0.05,554.0,10.0,0.012667182282232755,0.9957417130308348
211,0.05,554.0,100.0,0.012098063971111453,0.9963216285164647
212,0.05,554.0,250.0,0.01193278830308335,0.9963601242871347
213,0.05,554.0,500.0,0.012197337682910482,0.9962519553448216
214,0.05,554.0,750.0,0.012347988883388462,0.9961754927756825
215,0.05,554.0,1000.0,0.012311344237235745,0.9961766565206391
216,0.05,562.0,10.0,0.010324179805415319,0.9945870880213113
217,0.05,562.0,100.0,0.010642527079391192,0.99427466381065
218,0.05,562.0,250.0,0.01049570412983613,0.9944790764774465
219,0.05,562.0,500.0,0.010517815306755203,0.9944611431807934
220,0.05,562.0,750.0,0.01053398531655705,0.9943149730371484
221,0.05,562.0,1000.0,0.010619988353268004,0.9942264379063517
222,0.05,78.0,10.0,0.014921667004654592,0.9936379319292203
223,0.05,78.0,100.0,0.013878750715750442,0.9947718162161323
224,0.05,78.0,250.0,0.013567789225750334,0.9951588757636675
225,0.05,78.0,500.0,0.013342447502736377,0.9953058834906579
226,0.05,78.0,750.0,0.013321500576395374,0.9952482611209773
227,0.05,78.0,1000.0,0.013382732099018352,0.9951746624914684
228,0.05,222.0,10.0,0.013715408430197343,0.994227083442909
229,0.05,222.0,100.0,0.014530261605583749,0.9936052307717584
230,0.05,222.0,250.0,0.014699347752131728,0.9936189289917814
231,0.05,222.0,500.0,0.01488596056234163,0.9933056440638004
232,0.05,222.0,750.0,0.014907421617399476,0.9932670718170508
233,0.05,222.0,1000.0,0.015171438938974966,0.993061563314642
234,0.05,294.0,10.0,0.015310571072706586,0.9919396670296652
235,0.05,294.0,100.0,0.01375054904282737,0.9936197027926156
236,0.05,294.0,250.0,0.013260528175705331,0.994084091371125
237,0.05,294.0,500.0,0.0131408972807393,0.9941138620691838
238,0.05,294.0,750.0,0.013137341643204651,0.9941580208031364
239,0.05,294.0,1000.0,0.013169622783992176,0.9940931951067052
240,0.05,725.0,10.0,0.015853958606347755,0.9940630977395446
241,0.05,725.0,100.0,0.013097993556191892,0.9960172181889215
242,0.05,725.0,250.0,0.013086743539584722,0.9959844558813689
243,0.05,725.0,500.0,0.013119431254752928,0.9958839572747489
244,0.05,725.0,750.0,0.013071245076818831,0.9958781934824334
245,0.05,725.0,1000.0,0.01299188796519699,0.9959196449635163
246,0.05,582.0,10.0,0.015402084853267042,0.9920740564229419
247,0.05,582.0,100.0,0.013303749186135966,0.9949327643921434
248,0.05,582.0,250.0,0.013138163248404562,0.9953591566650748
249,0.05,582.0,500.0,0.013334879678011244,0.9949905994346497
250,0.05,582.0,750.0,0.013226369672163448,0.9951936374278071
251,0.05,582.0,1000.0,0.013254571840972233,0.9951356124036904
252,0.05,731.0,10.0,0.014008588412999172,0.9900415165821813
253,0.05,731.0,100.0,0.011847280698691435,0.9936898956776441
254,0.05,731.0,250.0,0.012014416881174536,0.9936863547517579
255,0.05,731.0,500.0,0.011933144470437512,0.9942057737208172
256,0.05,731.0,750.0,0.011864685449574006,0.9942257028425869
257,0.05,731.0,1000.0,0.011893080833564829,0.9941580457457883
258,0.05,249.0,10.0,0.014066511625546767,0.995217698390165
259,0.05,249.0,100.0,0.01268800024920332,0.9961221290879197
260,0.05,249.0,250.0,0.012798949158320737,0.9959906030333088
261,0.05,249.0,500.0,0.012841647127029444,0.9959700472630623
262,0.05,249.0,750.0,0.012785588116378163,0.9959826313768237
263,0.05,249.0,1000.0,0.012863509631689486,0.9959365254877096
264,0.05,791.0,10.0,0.015380239888110313,0.9938970697156564
265,0.05,791.0,100.0,0.015477971290409663,0.9941767878057918
266,0.05,791.0,250.0,0.015763138148599285,0.9940593547317997
267,0.05,791.0,500.0,0.015738954570635108,0.9941188840773933
268,0.05,791.0,750.0,0.015487853334825644,0.994259639094222
269,0.05,791.0,1000.0,0.015441648944757044,0.9943172622615052
270,0.05,35.0,10.0,0.018133385793027788,0.9903384865870798
271,0.05,35.0,100.0,0.017089539127874365,0.9915412646702352
272,0.05,35.0,250.0,0.0167546129959775,0.9918460260026707
273,0.05,35.0,500.0,0.01687179959835023,0.9915634511269705
274,0.05,35.0,750.0,0.017052676867315486,0.9913913143499501
275,0.05,35.0,1000.0,0.017065475153553947,0.9913688051630971
276,0.05,180.0,10.0,0.011610584776011118,0.9956414281240742
277,0.05,180.0,100.0,0.011593072468091862,0.9956749234845647
278,0.05,180.0,250.0,0.011504351540923935,0.9955894929067344
279,0.05,180.0,500.0,0.011653835016282522,0.9955316049326904
280,0.05,180.0,750.0,0.011683166806217912,0.9954998249449685
281,0.05,180.0,1000.0,0.011756932679383618,0.9953877775585003
282,0.05,510.0,10.0,0.012484361080210336,0.9953626962218303
283,0.05,510.0,100.0,0.012159277675308904,0.9948088943862871
284,0.05,510.0,250.0,0.011799472402490479,0.9949598588225848
285,0.05,510.0,500.0,0.011865921652860921,0.9949921347847117
286,0.05,510.0,750.0,0.012022292252859031,0.9950250338766905
287,0.05,510.0,1000.0,0.012001283093342545,0.9950571925778303
288,0.05,593.0,10.0,0.01618170979319705,0.9919667872326627
289,0.05,593.0,100.0,0.014304843244897817,0.9930149720125411
290,0.05,593.0,250.0,0.013932396548777188,0.9935160168501767
291,0.05,593.0,500.0,0.014161729407969734,0.9933430798209851
292,0.05,593.0,750.0,0.01422052667706442,0.9932853111715156
293,0.05,593.0,1000.0,0.014172751698466204,0.9932819391682277
294,0.05,634.0,10.0,0.011941839143494486,0.9907649823418682
295,0.05,634.0,100.0,0.011759245267477915,0.992091632857614
296,0.05,634.0,250.0,0.011488119840251342,0.9917953342484576
297,0.05,634.0,500.0,0.011615932546863005,0.9919987038753895
298,0.05,634.0,750.0,0.011622803578087877,0.9920577559879876
299,0.05,634.0,1000.0,0.011614331133823931,0.9920511537801148
300,0.1,678.0,10.0,0.015124366527449569,0.9916394386794073
301,0.1,678.0,100.0,0.013407097952688218,0.9926033082935696
302,0.1,678.0,250.0,0.013609958552065085,0.9927057032265861
303,0.1,678.0,500.0,0.013620253655643608,0.9927519827160297
304,0.1,678.0,750.0,0.013624485041729039,0.9927830313269742
305,0.1,678.0,1000.0,0.013694377828768568,0.9927759989625953
306,0.1,147.0,10.0,0.018028190902428996,0.9912859562737879
307,0.1,147.0,100.0,0.01772044569255844,0.9917746251466248
308,0.1,147.0,250.0,0.017618438436863556,0.9918719860293597
309,0.1,147.0,500.0,0.017709988604462792,0.9917348365069071
310,0.1,147.0,750.0,0.01765384951628911,0.9917328168349062
311,0.1,147.0,1000.0,0.017663688967916532,0.9917982539903911
312,0.1,561.0,10.0,0.01622512117837893,0.9928783744698955
313,0.1,561.0,100.0,0.015311572297654763,0.9941028342999643
314,0.1,561.0,250.0,0.015339487293068327,0.9937977679035535
315,0.1,561.0,500.0,0.015205040686115827,0.9939105933323996
316,0.1,561.0,750.0,0.015094639275875071,0.9940630692864053
317,0.1,561.0,1000.0,0.015032596573478581,0.9940699529949296
318,0.1,237.0,10.0,0.013949222186423249,0.9951110912308153
319,0.1,237.0,100.0,0.013041529959326434,0.9952475952008978
320,0.1,237.0,250.0,0.01299445655865936,0.995188214884977
321,0.1,237.0,500.0,0.013111975931356035,0.9950612296045845
322,0.1,237.0,750.0,0.013056963760249238,0.995138529970695
323,0.1,237.0,1000.0,0.0130103594656731,0.9952093317810292
324,0.1,588.0,10.0,0.01784457330255078,0.9912804118688916
325,0.1,588.0,100.0,0.015952846054408793,0.9916217105000071
326,0.1,588.0,250.0,0.01548233008753116,0.9918914565869046
327,0.1,588.0,500.0,0.015573896503385446,0.9917891856283545
328,0.1,588.0,750.0,0.01557569441260148,0.9918028176929072
329,0.1,588.0,1000.0,0.015548007395035654,0.9918646128016865
330,0.1,951.0,10.0,0.013689796397925053,0.9949939952572343
331,0.1,951.0,100.0,0.013036508309950224,0.9951361255427629
332,0.1,951.0,250.0,0.013144997991958396,0.9951229321148406
333,0.1,951.0,500.0,0.013248826075702835,0.9950243435242372
334,0.1,951.0,750.0,0.01325675290049712,0.9950159526123279
335,0.1,951.0,1000.0,0.013318761106109857,0.994985555577752
336,0.1,490.0,10.0,0.014879899507164562,0.990592741436328
337,0.1,490.0,100.0,0.014685548470471141,0.9912347216534325
338,0.1,490.0,250.0,0.014162000656778336,0.9919293245144591
339,0.1,490.0,500.0,0.014330165107024796,0.9917341985683977
340,0.1,490.0,750.0,0.014239440148101162,0.9918464636448803
341,0.1,490.0,1000.0,0.01424705056194953,0.9918199208474285
342,0.1,395.0,10.0,0.013736682562858454,0.995284193365587
343,0.1,395.0,100.0,0.012185924932454835,0.9959617399010334
344,0.1,395.0,250.0,0.012261633193823064,0.9957425742328927
345,0.1,395.0,500.0,0.01233656897064259,0.9956278989161843
346,0.1,395.0,750.0,0.012368683832987245,0.9955826129187293
347,0.1,395.0,1000.0,0.012406208250455962,0.9955533530865431
348,0.1,877.0,10.0,0.014359566505418303,0.9939850882086475
349,0.1,877.0,100.0,0.013818906891093627,0.9944657491410098
350,0.1,877.0,250.0,0.013320140693746811,0.9948150287991947
351,0.1,877.0,500.0,0.013219389083633685,0.9950378526586093
352,0.1,877.0,750.0,0.013202730054941474,0.9949913109759226
353,0.1,877.0,1000.0,0.013172574004505097,0.995003443841743
354,0.1,297.0,10.0,0.01437873860545037,0.9940601188028073
355,0.1,297.0,100.0,0.014472473953422221,0.9933479327462814
356,0.1,297.0,250.0,0.013968035630655346,0.9940564449059557
357,0.1,297.0,500.0,0.014059380572847268,0.994007961029142
358,0.1,297.0,750.0,0.014047911366447506,0.9940415709703024
359,0.1,297.0,1000.0,0.014071129586879247,0.9939988771865778
360,0.1,721.0,10.0,0.016259483232263748,0.9939022390182427
361,0.1,721.0,100.0,0.015039380927521329,0.9950912304352862
362,0.1,721.0,250.0,0.014899192336564839,0.9952191869927801
363,0.1,721.0,500.0,0.014754309174448331,0.9952724228345617
364,0.1,721.0,750.0,0.014769200169112035,0.9952129464539357
365,0.1,721.0,1000.0,0.014781776729941652,0.9952462135181108
366,0.1,711.0,10.0,0.016452097437871575,0.9871000592771593
367,0.1,711.0,100.0,0.01519959424971656,0.988714186461223
368,0.1,711.0,250.0,0.014934589427468802,0.9890881047933459
369,0.1,711.0,500.0,0.015275302905660707,0.9887245505473605
370,0.1,711.0,750.0,0.015351685601852776,0.988487545297436
371,0.1,711.0,1000.0,0.015350781320935206,0.988475358439086
372,0.1,985.0,10.0,0.014193716579329947,0.9935686967304412
373,0.1,985.0,100.0,0.013269386698516052,0.994290038617104
374,0.1,985.0,250.0,0.013019769964008925,0.9946648685360379
375,0.1,985.0,500.0,0.013000815873787552,0.9945703073098241
376,0.1,985.0,750.0,0.012991693345701714,0.9945196622224247
377,0.1,985.0,1000.0,0.01300913966031424,0.9945052499865484
378,0.1,171.0,10.0,0.01665819853005259,0.9926403064276524
379,0.1,171.0,100.0,0.015842999636543734,0.9931580690388389
380,0.1,171.0,250.0,0.015665570100315416,0.9931299377040574
381,0.1,171.0,500.0,0.015438760474504291,0.993338103162447
382,0.1,171.0,750.0,0.015407652557928543,0.993346374207103
383,0.1,171.0,1000.0,0.015378392785683936,0.9933525168780826
384,0.1,75.0,10.0,0.015197355100637692,0.9922833087336264
385,0.1,75.0,100.0,0.013669095857782107,0.9934612023740454
386,0.1,75.0,250.0,0.013410912237067321,0.9938421391055183
387,0.1,75.0,500.0,0.01323815138103469,0.9939771026700077
388,0.1,75.0,750.0,0.013148941392268802,0.9940720709568813
389,0.1,75.0,1000.0,0.013121787722405699,0.9940736336769872
390,0.1,16.0,10.0,0.012999060903204507,0.9957297145096904
391,0.1,16.0,100.0,0.013648974179493383,0.9958711595092858
392,0.1,16.0,250.0,0.013695891745342713,0.9959586542969627
393,0.1,16.0,500.0,0.013898028716576938,0.9957946155444121
394,0.1,16.0,750.0,0.013758327472932942,0.9958198552140922
395,0.1,16.0,1000.0,0.013757236491552327,0.9958227598342425
396,0.1,669.0,10.0,0.01721526156548466,0.9920430952691777
397,0.1,669.0,100.0,0.01536164956821272,0.9939746331640892
398,0.1,669.0,250.0,0.015114249617846371,0.9942675121892518
399,0.1,669.0,500.0,0.015015540744520179,0.9943267143797238
400,0.1,669.0,750.0,0.015020756811802406,0.9943171174352982
401,0.1,669.0,1000.0,0.014969240027749482,0.9943548284142434
402,0.1,530.0,10.0,0.013249555544253935,0.9947725744227185
403,0.1,530.0,100.0,0.013051664657674503,0.9947805428684889
404,0.1,530.0,250.0,0.012737144989406998,0.9949865960233003
405,0.1,530.0,500.0,0.012768595852374005,0.9949250382704127
406,0.1,530.0,750.0,0.012739668954179032,0.9950069848284699
407,0.1,530.0,1000.0,0.01268016811859283,0.995015145087457
408,0.1,999.0,10.0,0.016804313137943682,0.9928914696973005
409,0.1,999.0,100.0,0.014734599767660271,0.994564035109104
410,0.1,999.0,250.0,0.014473341506362314,0.9945533337380152
411,0.1,999.0,500.0,0.014275894138577059,0.9947176315580263
412,0.1,999.0,750.0,0.014315930861404234,0.994703525796026
413,0.1,999.0,1000.0,0.01426581151296517,0.9947038987584877
414,0.1,794.0,10.0,0.015501951247377958,0.9939320785190845
415,0.1,794.0,100.0,0.013638599350132235,0.9953215269339318
416,0.1,794.0,250.0,0.0137327527659855,0.9953484529904876
417,0.1,794.0,500.0,0.013637979052018922,0.9953907088861809
418,0.1,794.0,750.0,0.013677640162794193,0.9953576182786469
419,0.1,794.0,1000.0,0.01372144435015743,0.9953469260346536
420,0.1,936.0,10.0,0.013958815479557976,0.9935157051554704
421,0.1,936.0,100.0,0.012746604670247175,0.9938327873097965
422,0.1,936.0,250.0,0.01229634914757633,0.9941863251071126
423,0.1,936.0,500.0,0.01207060929352337,0.9943821555246207
424,0.1,936.0,750.0,0.012033635018487011,0.994331378260721
425,0.1,936.0,1000.0,0.011987873128668681,0.9943880974750678
426,0.1,111.0,10.0,0.013086709499719937,0.9945893488820043
427,0.1,111.0,100.0,0.013659889556250712,0.9940914554036595
428,0.1,111.0,250.0,0.01368372693866198,0.9941171266849056
429,0.1,111.0,500.0,0.013512874351386806,0.9942779248767515
430,0.1,111.0,750.0,0.013444731269361868,0.9942704793850207
431,0.1,111.0,1000.0,0.013479682426667854,0.9942257687652626
432,0.1,816.0,10.0,0.013284969003660826,0.9955583339433
433,0.1,816.0,100.0,0.012103420932333329,0.996715309259311
