,Dens1SimMAPE,Dens2SimMAPE,RCE1MAPE,RCE2MAPE,SigC800,SigBr730,EpsC800,EpsBr730,Dens1PredMAPE,Dens1Pred,Dens2PredMAPE,Dens2Pred,Dens1Sim,Dens1SimErr,Dens2Sim,Dens2SimErr,RCE1,RCE2,RCE3,RCE4,RCE5,RCE6,RCE7,RCE8,RCE9,RCE21,RCE22,RCE23,#
0,None,0.4060389352403575,None,100.55878921765591,0.1392800244762511,0.4724380866820643,0.500676246060624,2.4307864574380056,None,None,13.128434219636436,1423.7213446541246,1227.84,1.1,1253.39,1.4,None,None,None,None,None,None,None,None,None,0.0,-0.6857074569789674,0.0,maxR2-0
1,None,0.27810885975367505,None,101.0903840293656,0.1781540053185554,0.4698962559257695,0.5278685205687204,2.4332338706911574,None,None,11.87831275304732,1407.9885659971003,1232.74,0.35,1255.0,1.3,None,None,None,None,None,None,None,None,None,0.0,-0.6964627151051662,0.0,maxR2-1
2,None,0.4052443384982049,None,102.0590679084806,0.0805390372250811,0.4716054971553906,0.5675581637144995,2.557776988339015,None,None,24.385680530830093,1565.3937894804967,1232.34,0.75,1253.4,0.7,None,None,None,None,None,None,None,None,None,0.0,-0.7160611854684534,0.0,maxR2-2
3,None,0.5466825586015184,None,101.49203344265676,0.1998764282678583,0.473182629235667,0.7744168050274923,2.4638675067259914,None,None,10.885756667793236,1395.4972476641778,1231.82,0.92,1251.62,0.62,None,None,None,None,None,None,None,None,None,0.0,-0.7045889101338382,0.0,maxR2-3
4,None,0.12395709177591939,None,102.76786099075991,0.1800279631566829,0.4720593771559997,0.4488483796367727,2.515988015440965,None,None,11.459404337947374,1402.7166035930677,1231.99,1.5,1256.94,1.4,None,None,None,None,None,None,None,None,None,0.0,-0.730401529636714,0.0,maxR2-4
5,None,0.32578466428286923,None,104.8824270195599,0.1763897623795076,0.4718128969398797,0.4892534514195089,2.448244166129508,None,None,11.198023024633189,1399.427119765009,1230.61,1.1,1254.4,1.3,None,None,None,None,None,None,None,None,None,0.0,-0.773183556405357,0.0,maxR2-5
6,None,0.564958283671029,None,97.4282864375891,0.3476370066700742,0.4761814542512325,0.647345002321176,2.604565253617721,None,None,12.025247535468424,1409.83774023387,1241.06,1.0,1265.61,0.84,None,None,None,None,None,None,None,None,None,0.0,-0.6223709369024888,0.0,maxR2-6
7,None,0.37028208184347094,None,101.89368285594864,0.1910395025148133,0.475615012477627,0.5251239869355597,2.459823010087676,None,None,11.861664897447358,1407.779052734375,1231.22,0.72,1253.84,1.4,None,None,None,None,None,None,None,None,None,0.0,-0.7127151051625237,0.0,maxR2-7
8,None,0.2749304727850645,None,102.0945075625947,0.1227435893898442,0.470790978756799,0.4527097922584908,2.4372649157709705,None,None,14.62985790836368,1442.616761776757,1231.24,0.35,1255.04,0.92,None,None,None,None,None,None,None,None,None,0.0,-0.7167782026768699,0.0,maxR2-8
9,None,0.3377036154151768,None,101.91730929202436,0.1438799155509244,0.4713050679447229,0.4662971012632407,2.4598121816597067,None,None,11.72334815695834,1406.0383365553207,1230.96,0.65,1254.25,1.1,None,None,None,None,None,None,None,None,None,0.0,-0.7131931166347946,0.0,maxR2-9
