,#,substance,SigC800,SigBr730,EpsC800,EpsBr730,MAPE_dens1,MAPE_dens2,MAPE_RCE1,MAPE_RCE2,prediction_1-bromobutane,prediction_2-bromobutane,RCE1,RCE2,RCE3,RCE4,RCE5,RCE6,RCE7,RCE8,RCE9,RCE21,RCE22,RCE23
13,maxR2-13,2-bromobutane,0.08284606267586121,0.4722901970168372,0.48488854036338674,2.4375328628812527,None,24.173958372957614,None,101.69285814930286,None,1562.7292661236716,None,None,None,None,None,None,None,None,None,0.0,-0.7086520076481844,0.0
14,maxR2-14,2-bromobutane,0.1774112927766728,0.4701322969967299,0.6109805106791698,2.46171783537239,None,11.797334168560573,None,103.44121441892511,None,1406.9694505113348,None,None,None,None,None,None,None,None,None,0.0,-0.7440248565965581,0.0
15,maxR2-15,2-bromobutane,0.2788796605412943,0.4719205213252351,0.546515729891628,2.5141221005972283,None,11.462269385994214,None,102.67335524645557,None,1402.7526602227372,None,None,None,None,None,None,None,None,None,0.0,-0.7284894837476036,0.0
16,maxR2-16,2-bromobutane,0.05916663151852954,0.4585878161926938,0.38500701453252606,2.424443132622871,None,0.14461676050078948,None,108.69809644582998,None,1256.6799980690976,None,None,None,None,None,None,None,None,None,0.0,-0.8503824091778185,0.0
17,maxR2-17,2-bromobutane,0.04461242698301477,0.4956183501013189,0.5644130701334474,2.375830000009761,None,1.6634689930710194,None,93.15190150783695,None,1279.4347572777988,None,None,None,None,None,None,None,None,None,0.0,-0.5358508604206478,0.0
18,maxR2-18,2-bromobutane,0.15994500793390282,0.4756082527646982,0.5832207969952978,2.382704057161469,None,10.881232708890693,None,102.81511386291142,None,1395.4403136413894,None,None,None,None,None,None,None,None,None,0.0,-0.7313575525812557,0.0
19,maxR2-19,2-bromobutane,0.12433888513777884,0.4710222274790365,0.44386111502247383,2.405137486307451,None,10.287503455749357,None,104.35083220785022,None,1387.9682309906057,None,None,None,None,None,None,None,None,None,0.0,-0.7624282982791581,0.0
20,minMAPE-0,2-bromobutane,0.18418753883961014,0.5386909999427444,0.5355542732995018,2.4645599501477506,None,5.525559152117207,None,78.29087321604753,None,1328.039161929395,None,None,None,None,None,None,None,None,None,0.0,-0.23518164435946673,0.0
21,minMAPE-1,2-bromobutane,0.231514502453531,0.47294673029608764,0.25957449232591423,3.4005767086352496,None,16592.77048751173,None,101.2439558638595,None,210078.51658533514,None,None,None,None,None,None,None,None,None,0.0,-0.6995697896749572,0.0
22,minMAPE-2,2-bromobutane,0.21623501190655833,0.470058720756745,0.37814975480807006,2.281750631847146,None,32.92612826416878,None,102.29533226924012,None,1672.875324204564,None,None,None,None,None,None,None,None,None,0.0,-0.7208413001912024,0.0
23,minMAPE-3,2-bromobutane,0.21623501190655833,0.470058720756745,0.37814975480807006,2.281750631847146,None,52.37783731587074,None,102.29533226924012,None,1917.6750826202333,None,None,None,None,None,None,None,None,None,0.0,-0.7208413001912024,0.0
24,minMAPE-4,2-bromobutane,0.21695720896921009,0.4442003713575117,0.37912593278303003,2.2862834119698823,None,0.46758509855636016,None,114.30937501387481,None,1252.6154415346682,None,None,None,None,None,None,None,None,None,0.0,-0.9639101338432159,0.0
25,minMAPE-5,2-bromobutane,0.20415657534892426,0.47360371539007484,0.42839837592207397,2.256741797929372,None,47.58459752544695,None,103.16951040405111,None,1857.35215985775,None,None,None,None,None,None,None,None,None,0.0,-0.738527724665386,0.0
26,minMAPE-6,2-bromobutane,0.23297837129232196,0.4624513635851568,0.376591452797785,2.2861794090952765,None,1.0680849229148044,None,106.61897007114412,None,1271.9418487548828,None,None,None,None,None,None,None,None,None,0.0,-0.808317399617592,0.0
27,minMAPE-7,2-bromobutane,0.06839267863073566,0.47262162538412883,0.5205004469009404,2.445274545190567,None,3447.6413883631444,None,102.59066272018991,None,-42130.066872550175,None,None,None,None,None,None,None,None,None,0.0,-0.7268164435946455,0.0
28,minMAPE-8,2-bromobutane,0.2223266097604392,0.4703530604635137,0.37864679881975843,2.2828073818711547,None,24.334515301119588,None,103.0631914417097,None,1564.74987506459,None,None,None,None,None,None,None,None,None,0.0,-0.7363766730401571,0.0
29,minMAPE-9,2-bromobutane,0.1310745011672471,0.47535018287463143,0.5855324353308355,2.4054595250790958,None,0.5484466855020148,None,101.64560527715068,None,1265.4022015370429,None,None,None,None,None,None,None,None,None,0.0,-0.7076959847036292,0.0
30,minMAPE-10,2-bromobutane,0.23450834366386364,0.4768430802801827,0.22847098481419686,2.0920548523463025,None,16.781407971205955,None,102.8269270809498,None,1469.694019317627,None,None,None,None,None,None,None,None,None,0.0,-0.7315965583174012,0.0
31,minMAPE-11,2-bromobutane,0.20193823937900973,0.46576383672029237,0.5892632980900682,3.502457832648909,None,25200.805498908703,None,100.45247025531386,None,-315893.63720376603,None,None,None,None,None,None,None,None,None,0.0,-0.683556405353725,0.0
32,minMAPE-12,2-bromobutane,0.3017224205732152,0.4724281926538886,0.39804809268983393,2.302735516770233,None,0.3894030301874954,None,101.7991771116446,None,1263.4006371349096,None,None,None,None,None,None,None,None,None,0.0,-0.71080305927342,0.0
33,minMAPE-13,2-bromobutane,0.2061785062358189,0.47165195130271853,0.3812400761986097,2.282522636959528,None,2.687227457797286,None,102.57884950215221,None,1224.6812424436212,None,None,None,None,None,None,None,None,None,0.0,-0.7265774378585135,0.0
34,minMAPE-14,2-bromobutane,0.21407780406237067,0.4703824386468708,0.36861141702309536,2.281402375911949,None,2.5539065529523883,None,105.31951608696521,None,1226.3590860310942,None,None,None,None,None,None,None,None,None,0.0,-0.7820267686424454,0.0
35,minMAPE-15,2-bromobutane,0.2334941418647721,0.4704541108478325,0.6133669258059691,2.4970870969159087,None,36.4254368839872,None,103.98462244867252,None,1716.914123184979,None,None,None,None,None,None,None,None,None,0.0,-0.7550191204588891,0.0
36,minMAPE-16,2-bromobutane,0.23579312889795354,0.46928090314914944,0.38600675657952094,2.2848898599213783,None,0.5284594388935459,None,105.54396722968707,None,1251.8493379615247,None,None,None,None,None,None,None,None,None,0.0,-0.7865678776290623,0.0
37,minMAPE-17,2-bromobutane,0.22672373188940217,0.4612330081104864,0.5741333158826651,2.5100988323936178,None,1.0489742606463868,None,107.06787235658781,None,1271.7013410702348,None,None,None,None,None,None,None,None,None,0.0,-0.8173996175908259,0.0
38,minMAPE-18,2-bromobutane,0.23663001696329242,0.4655564588406518,0.45766608156526467,2.4206366516017686,None,0.2082295338395668,None,104.37445864392632,None,1255.879431316629,None,None,None,None,None,None,None,None,None,0.0,-0.7629063097514357,0.0
39,minMAPE-19,2-bromobutane,0.2053296859610126,0.45766711253107123,0.3894194243939285,2.352278788166302,None,0.20612641202524912,None,114.93547556988817,None,1261.0941008953378,None,None,None,None,None,None,None,None,None,0.0,-0.9765774378585116,0.0
