,Dens1SimMAPE,Dens2SimMAPE,RCE1MAPE,RCE2MAPE,SigC800,SigBr730,EpsC800,EpsBr730,Dens1PredMAPE,Dens1Pred,Dens2PredMAPE,Dens2Pred,Dens1Sim,Dens1SimErr,Dens2Sim,Dens2SimErr,RCE1,RCE2,RCE3,RCE4,RCE5,RCE6,RCE7,RCE8,RCE9,RCE21,RCE22,RCE23,#
0,5.606678162721428,1.852999602701624,338.0881164991268,84.77053014972333,0.2523421330687195,0.5133659110710891,0.5087948166515901,2.4422944488754688,0.3976268594968337,1280.8729234734606,9.31075883092969,1375.67589988725,1204.27,1.8,1235.18,1.1,2.0537762906309798,0.0167304015296418,-2.7215583173996176,0.0,-1.1436424474187372,-1.1706500956022934,-3.770315487571696,2.0979923518164485,-2.729206500956019,0.0,0.7244263862332642,-1.144837476099431,maxR2-0
1,5.614516381878029,1.6575288041318952,337.74798368548653,85.18168325653555,0.2514448385949873,0.5132264139157848,0.5136883885808241,2.4400397121810857,0.4556189951974381,1281.6127871407289,9.643412988335022,1379.8623524581965,1204.17,1.4,1237.64,0.85,2.069550669216066,0.0798279158699816,-2.719885277246653,0.0,-1.162523900573608,-1.159894837476095,-3.747131931166347,2.054493307839389,-2.719646271510514,0.0,0.6661089866156802,-1.2026768642447376,maxR2-1
2,5.932748079636311,1.7941994437822746,344.967762063069,85.42393137255262,0.2539008474064976,0.516515554745402,0.5117402551634438,2.4417730176546235,0.1385962874003544,1277.5682114346537,9.001793832798116,1371.7875753857645,1200.11,2.3,1235.92,1.3,2.01362332695985,0.0712237093690252,-2.784655831739957,0.0,-1.1876195028680674,-1.2072179732313546,-3.8243307839388088,2.102055449330788,-2.796367112810705,0.0,0.6828393881453153,-1.2081739961759097,maxR2-2
3,5.362125725035261,1.5772745331744067,344.067886623071,82.90963335601438,0.2694220900585906,0.5116022511491221,0.4986899600962602,2.4374524712306496,0.1640520086143177,1277.8929755259014,9.50421512447828,1378.1105473415591,1207.39,0.69,1238.65,1.4,2.0054971319311643,0.041108986615678,-2.6876195028680696,0.0,-1.2237093690248575,-1.2136711281070751,-3.7543021032504775,2.07265774378585,-2.721319311663479,0.0,0.660372848948376,-1.1429254302103276,maxR2-3
4,5.8230130114437975,1.8585617798967102,343.44840025606453,85.04537406010101,0.2700705837320895,0.515933698932683,0.5298712177785226,2.385221897507125,0.2322709624141304,1278.7633129384794,9.082699963565464,1372.8057790414714,1201.51,1.0,1235.11,1.3,2.021032504780119,0.083891013384321,-2.7277724665391925,0.0,-1.2010038240917726,-1.1857074569789636,-3.8183556405353727,2.0628585086042066,-2.7586042065009564,0.0,0.669694072657742,-1.2036328871892927,maxR2-4
5,6.305847311490834,2.37425506555424,350.78665538965134,86.77334451491606,0.248234485491032,0.5201012244265864,0.5113196019597704,2.4413472630163984,0.1291052510869324,1277.447124793367,8.657086475132383,1367.449433289541,1195.35,0.82,1228.62,0.74,2.099665391969406,0.0002390057361388,-2.880736137667303,0.0,-1.253585086042066,-1.1773422562141462,-3.917543021032503,2.071223709369024,-2.860898661567877,0.0,0.7043499043977062,-1.2148661567877626,maxR2-5
6,5.593353190155189,1.7600317838696933,339.79319763278886,83.44091666532503,0.2558004938861585,0.5142992216332464,0.5127885561457934,2.44323056525238,0.3107222313258264,1279.7641942272548,9.522153685781388,1378.3363041355587,1204.44,1.4,1236.35,1.1,2.1529636711281093,0.0688336520076507,-2.711998087954106,0.0,-1.1771032504780077,-1.169933078393877,-3.788240917782025,2.0838910133843265,-2.752151051625236,0.0,0.6742351816443589,-1.171367112810703,maxR2-6
7,6.023671421852948,1.707588398887565,339.7097313035773,85.42339703731643,0.2589268208944963,0.5158023669630416,0.5195697994323395,2.4506615662118327,0.3715302008690543,1280.5399823026871,9.405621849548073,1376.8697509765625,1198.95,1.7,1237.01,1.4,2.03130975143404,0.0726577437858513,-2.772466539196939,0.0,-1.145554493307834,-1.1749521988527716,-3.7968451242829815,2.096797323135761,-2.752629063097513,0.0,0.6620458891013409,-1.2036328871892927,maxR2-7
8,5.742279354130741,1.9936432260627666,344.00394377301365,85.80500383060526,0.2533005276943324,0.5157516401125797,0.510335550106473,2.441135774465278,0.2609531582781829,1279.129240393313,9.112575584548836,1373.181763731547,1202.54,1.3,1233.41,0.62,2.045172084130023,0.0040630975143393,-2.7798757170172084,0.0,-1.171367112810703,-1.195506692160614,-3.8307839388145295,2.037045889101337,-2.797801147227531,0.0,0.6692160611854712,-1.2208413001911986,maxR2-8
9,5.14814234205989,1.404052443384988,341.39282477553274,80.70548182324478,0.2958492529684595,0.5101402583192014,0.5077458571402238,2.439811330667015,0.3417203298910523,1280.15966796875,9.761003086261288,1381.3422238405983,1210.12,1.8,1240.83,1.1,2.132170172084128,0.0332217973231381,-2.6304971319311665,0.0,-1.2043499043977024,-1.2299235181644328,-3.718929254302104,2.0105162523900586,-2.6455544933078365,0.0,0.6613288718929244,-1.0924952198852766,maxR2-9
10,5.744630819877721,2.0357568533968924,346.3612221488999,84.9296049709491,0.2522462439399142,0.5160737032704792,0.5114765943974875,2.442309983068032,0.2414528101271142,1278.8804549516017,9.40050224658136,1376.8053207732264,1202.51,1.5,1232.88,1.0,2.000956022944547,0.1371892925430171,-2.7884799235181648,0.0,-1.2208413001912055,-1.1998087954110923,-3.8236137667304058,2.077676864244738,-2.804732313575529,0.0,0.6761472275334626,-1.2043499043977024,maxR2-10
11,6.228248941840417,2.23758442590386,342.87307341541987,89.02350116513776,0.2513471961567682,0.5201171605201785,0.5106734615287848,2.441422396695021,0.0416296196772835,1276.3311106878427,8.615734295850714,1366.9290161132812,1196.34,0.74,1230.34,1.4,2.0334608030592687,0.1218929254302081,-2.8128585086042075,0.0,-1.1615678776290663,-1.1754302103250494,-3.88527724665392,2.0616634799235123,-2.7449808795411124,0.0,0.6479445506692191,-1.2715105162523883,maxR2-11
12,5.313528766264302,1.5709177592371857,335.2549274758431,83.18885335338888,0.2833595649423683,0.5104808722249099,0.5086499405940909,2.430325003166929,0.1990895661569072,1278.3399846850298,9.543461199878664,1378.604459200473,1208.01,1.4,1238.73,0.94,2.045172084130023,0.0509082217973284,-2.579588910133838,0.0,-1.1799713193116594,-1.1613288718929209,-3.692638623326957,2.0564053537284925,-2.632887189292541,0.0,0.6491395793499063,-1.1364722753346068,maxR2-12
13,5.701520614516383,1.885578069129918,350.3668509892145,83.34220925570006,0.2518853541113389,0.5161175064518717,0.51220465803629,2.4425128815257264,0.2135327100500385,1278.5242503148183,8.972697215840956,1371.4213944613584,1203.06,1.1,1234.77,0.88,2.0112332695984683,0.0141013384321217,-2.8221797323135736,0.0,-1.2347036328871883,-1.2206022944550667,-3.857074569789676,2.035133843212241,-2.840583173996173,0.0,0.6787762906309759,-1.1641969407265795,maxR2-13
14,5.730522025395823,1.8982916170043784,346.0296922030405,85.54349039185956,0.2586750901206665,0.515538421276039,0.5198076899667551,2.450054795345888,0.4169417678138071,1281.1193430737685,9.43445952780564,1377.232673157434,1202.69,1.2,1234.61,1.3,2.032265774378581,0.045889101338427,-2.7729445506692167,0.0,-1.229684512428301,-1.1837954110898667,-3.820984703632886,2.016730401529634,-2.7846558317399643,0.0,0.7038718929254285,-1.186663479923519,maxR2-14
15,6.014265558865028,2.3377036154151827,347.3258335147622,89.78002273254477,0.2599576211921415,0.5194477779130298,0.5190199193273163,2.450150741303544,0.0257550932864027,1276.128583480148,8.791796258688947,1369.1447559156004,1199.07,1.1,1229.08,0.47,2.0487571701720846,0.0423040152963653,-2.817877629063096,0.0,-1.2191682600382407,-1.1833173996175892,-3.879063097514338,2.100143403441684,-2.831978967495217,0.0,0.6264340344168282,-1.264340344168258,maxR2-15
16,6.032293462925226,2.106475963448549,347.30855457966214,84.59826883824323,0.2559042318391388,0.5190400458658992,0.5130729273394113,2.4424227469975377,0.2724661425674122,1279.276123046875,9.017300291931116,1371.982724173953,1198.84,1.4,1231.99,1.2,2.0748087954110925,-0.0093212237093727,-2.8522944550669207,0.0,-1.2067399617590835,-1.1658699808795443,-3.905114722753346,2.0430210325047806,-2.8563575525812603,0.0,0.7031548757170121,-1.165391969407267,maxR2-16
17,4.9678633014579,1.2316249503377037,331.13615236350535,79.85003516892428,0.2378830584347098,0.5025312128694771,0.4718341727833946,2.403554449699973,0.3249472281408527,1279.945676736621,10.542905025960971,1391.1824597517189,1212.42,1.2,1243.0,1.3,2.010516252390052,0.1168738049713203,-2.5489961759082265,0.0,-1.1658699808795443,-1.1460325047801183,-3.6049235181644352,1.9290152963671123,-2.5685946462715137,0.0,0.7392447418738024,-1.0126673040152951,maxR2-17
18,6.109891832575642,2.2717520858164417,349.53453629659333,85.45744670045904,0.2033545302007223,0.519018037828816,0.5105884884688234,2.425981011504172,0.0960523524399608,1274.574564087571,8.523980621835879,1365.7742961258043,1197.85,1.2,1229.91,1.5,2.0504302103250494,0.0325047801147217,-2.852055449330782,0.0,-1.226099426386232,-1.1842734225621443,-3.9292543021032498,2.0676386233269555,-2.8422562141491383,0.0,0.6692160611854644,-1.212715105162527,maxR2-18
19,6.00799498353973,2.0882002383790206,340.3403533091851,87.05018644741234,0.2588054476898511,0.5187533914073496,0.5181292752847363,2.4491206806508554,0.1609329538371379,1277.8531826250542,8.745236757671035,1368.55880459529,1199.15,1.2,1232.22,0.79,2.106357552581259,0.0755258126195034,-2.7715105162523908,0.0,-1.163718929254302,-1.1524856596558324,-3.838910133843215,2.082456978967494,-2.7719885277246683,0.0,0.6845124282982802,-1.2442638623327,maxR2-19
20,2.074776610754039,0.5045689312673746,254.28048659701705,28.047393375105205,0.0882006519798662,0.3786449535060418,0.3687410065227145,2.307135271729346,5863.005072772176,-73524.41871842742,273.2338345702109,-2180.147808066104,1249.33,0.84,1264.85,0.55,1.3068833652007623,0.0241395793499041,-0.6665869980879578,0.0,-1.1462715105162573,-1.1455544933078408,-1.7925430210325046,1.2942160611854665,-0.6704110898661584,0.0,1.18977055449331,0.7191682600382444,minMAPE-0
21,3.10236714218529,0.0961462058005591,328.7047841684457,66.22931117734579,0.3405859118741677,0.4769637421890831,0.4608138186732009,2.387465583175105,0.0666638892035961,1276.6504978984594,20.35843254580212,1514.7108735889196,1236.22,1.4,1259.71,1.6,1.8343690248565991,0.0114722753346084,-2.0184034416825987,0.0,-1.317638623326961,-1.2978011472275282,-3.214149139579345,1.7215583173996185,-2.0062141491395806,0.0,0.7707934990439756,-0.6577437858508627,minMAPE-1
22,1.6522965982128803,0.4815256257449301,251.2946432035683,27.50263220234162,0.1338002324651492,0.3768332045871959,0.5255318158828072,2.558994492797261,339.93628447894946,5612.707117382437,713.3788442216224,10236.37275452912,1254.72,0.88,1264.56,1.2,1.2899139579349883,0.0399139579349908,-0.6598948374760983,0.0,-1.1245219885277276,-1.1266730401529632,-1.7595602294455053,1.2989961759082225,-0.6706500956022972,0.0,1.181644359464631,0.7225143403441673,minMAPE-2
23,1.9383915974290657,0.5204608661104454,260.60954458941666,28.81554392077329,0.1083239754066403,0.384159075601632,0.3829671430755227,2.3156831478941835,940.6148378930136,13276.164101839066,933.5845745365842,-10490.661870542914,1251.07,0.42,1265.05,1.6,1.3384321223709357,0.0112332695984696,-0.7712715105162533,0.0,-1.1761472275334657,-1.1615678776290663,-1.879063097514339,1.3424952198852749,-0.770076481835566,0.0,1.157743785850859,0.6641969407265765,minMAPE-3
24,1.87098291268223,0.6158124751688518,254.86030474383688,27.2873248395801,0.1018550731123758,0.3766583651331177,0.3894246947538864,2.330527390214434,1690.7189309666471,22845.992121272488,253.6158699514163,4450.255723338574,1251.93,1.7,1266.25,1.4,1.2848948374761004,0.0062141491395818,-0.6553537284894814,0.0,-1.1656309751433989,-1.143881453154876,-1.7755736137667308,1.268881453154875,-0.657265774378585,0.0,1.1938336520076425,0.7416347992351768,minMAPE-4
