,#,substance,SigC800,SigBr730,EpsC800,EpsBr730,MAPE_dens1,MAPE_dens2,MAPE_RCE1,MAPE_RCE2,prediction_1-bromobutane,prediction_2-bromobutane,RCE1,RCE2,RCE3,RCE4,RCE5,RCE6,RCE7,RCE8,RCE9,RCE21,RCE22,RCE23
11,maxR2-11,both,0.25134719615676826,0.5201171605201785,0.5106734615287848,2.4414223966950215,0.041629619677283555,8.615734295850714,342.87307341541987,89.02350116513776,1276.3311106878427,1366.9290161132812,2.0334608030592687,0.12189292543020815,-2.8128585086042075,0.0,-1.1615678776290663,-1.1754302103250494,-3.8852772466539194,2.0616634799235123,-2.7449808795411124,0.0,0.6479445506692191,-1.2715105162523883
12,maxR2-12,both,0.28335956494236836,0.5104808722249099,0.5086499405940909,2.430325003166929,0.1990895661569072,9.543461199878665,335.2549274758431,83.18885335338888,1278.3399846850298,1378.604459200473,2.045172084130023,0.05090822179732846,-2.579588910133838,0.0,-1.1799713193116594,-1.1613288718929207,-3.692638623326957,2.0564053537284925,-2.632887189292541,0.0,0.6491395793499063,-1.1364722753346068
13,maxR2-13,both,0.25188535411133894,0.5161175064518717,0.51220465803629,2.4425128815257264,0.21353271005003852,8.972697215840956,350.3668509892145,83.34220925570006,1278.5242503148183,1371.4213944613584,2.0112332695984683,0.014101338432121772,-2.8221797323135736,0.0,-1.2347036328871885,-1.2206022944550667,-3.857074569789676,2.0351338432122406,-2.8405831739961735,0.0,0.6787762906309759,-1.1641969407265795
14,maxR2-14,both,0.25867509012066653,0.515538421276039,0.5198076899667551,2.450054795345888,0.4169417678138071,9.43445952780564,346.02969220304055,85.54349039185956,1281.1193430737685,1377.232673157434,2.0322657743785815,0.045889101338427066,-2.7729445506692167,0.0,-1.2296845124283007,-1.1837954110898667,-3.820984703632886,2.016730401529634,-2.7846558317399643,0.0,0.7038718929254285,-1.186663479923519
15,maxR2-15,both,0.2599576211921415,0.5194477779130298,0.5190199193273163,2.450150741303544,0.025755093286402794,8.791796258688947,347.3258335147622,89.78002273254477,1276.1285834801479,1369.1447559156004,2.0487571701720846,0.042304015296365315,-2.8178776290630956,0.0,-1.2191682600382407,-1.1833173996175892,-3.879063097514338,2.100143403441684,-2.831978967495217,0.0,0.6264340344168282,-1.2643403441682581
16,maxR2-16,both,0.2559042318391388,0.5190400458658992,0.5130729273394113,2.4424227469975377,0.27246614256741225,9.017300291931116,347.30855457966214,84.59826883824323,1279.276123046875,1371.982724173953,2.0748087954110925,-0.009321223709372774,-2.8522944550669207,0.0,-1.2067399617590837,-1.1658699808795445,-3.905114722753346,2.0430210325047806,-2.8563575525812603,0.0,0.7031548757170121,-1.165391969407267
17,maxR2-17,both,0.23788305843470986,0.5025312128694771,0.4718341727833946,2.403554449699973,0.32494722814085275,10.542905025960973,331.13615236350535,79.85003516892428,1279.945676736621,1391.1824597517189,2.010516252390052,0.11687380497132034,-2.5489961759082265,0.0,-1.1658699808795445,-1.1460325047801185,-3.6049235181644352,1.9290152963671123,-2.5685946462715137,0.0,0.7392447418738024,-1.0126673040152951
18,maxR2-18,both,0.20335453020072233,0.519018037828816,0.5105884884688234,2.425981011504172,0.09605235243996084,8.523980621835879,349.53453629659333,85.45744670045904,1274.574564087571,1365.7742961258045,2.0504302103250494,0.03250478011472172,-2.852055449330782,0.0,-1.2260994263862321,-1.1842734225621445,-3.9292543021032498,2.0676386233269555,-2.8422562141491383,0.0,0.6692160611854644,-1.212715105162527
19,maxR2-19,both,0.2588054476898511,0.5187533914073496,0.5181292752847363,2.4491206806508554,0.1609329538371379,8.745236757671035,340.3403533091851,87.05018644741234,1277.8531826250542,1368.55880459529,2.106357552581259,0.07552581261950346,-2.7715105162523908,0.0,-1.163718929254302,-1.1524856596558324,-3.838910133843215,2.082456978967494,-2.7719885277246683,0.0,0.6845124282982802,-1.2442638623327
20,minMAPE-0,both,0.08820065197986625,0.3786449535060418,0.3687410065227145,2.307135271729346,5863.005072772176,273.2338345702109,254.28048659701705,28.047393375105205,-73524.41871842742,-2180.1478080661036,1.3068833652007623,0.02413957934990418,-0.6665869980879578,0.0,-1.1462715105162573,-1.1455544933078408,-1.7925430210325046,1.2942160611854665,-0.6704110898661584,0.0,1.18977055449331,0.7191682600382444
