,ratio,rndint,degree,mape,r2
1497,0.15,634.0,8.0,0.012608770259166182,0.9950450693016836
1498,0.15,634.0,9.0,0.01620748504630868,0.9892214032352507
1499,0.15,634.0,10.0,0.025648259381321117,0.9744048124421045
1500,0.2,678.0,1.0,0.14775338700406954,0.5502433193090401
1501,0.2,678.0,2.0,0.06750144927227955,0.9077517593799057
1502,0.2,678.0,3.0,0.0334528483041559,0.9756001861873322
1503,0.2,678.0,4.0,0.02330004102525712,0.9882705802742552
1504,0.2,678.0,5.0,0.016033169177293673,0.9938862092599574
1505,0.2,678.0,6.0,0.013029385755636464,0.9956385257434448
1506,0.2,678.0,7.0,0.012236307781818584,0.9955308654435816
1507,0.2,678.0,8.0,0.014121826364603317,0.9928122830966788
1508,0.2,678.0,9.0,0.02055613833823765,0.9680383946435451
1509,0.2,678.0,10.0,0.04596409063959113,0.7064944662178769
1510,0.2,147.0,1.0,0.14159690444686218,0.5933704158803628
1511,0.2,147.0,2.0,0.06131646845169543,0.9216019336749492
1512,0.2,147.0,3.0,0.03298438600252963,0.9783242687291374
1513,0.2,147.0,4.0,0.022414716422215188,0.9895982432789712
1514,0.2,147.0,5.0,0.014210412238511272,0.9954310907223075
1515,0.2,147.0,6.0,0.014471875341200376,0.9948319759747294
1516,0.2,147.0,7.0,0.010891224462483164,0.9961814843866132
1517,0.2,147.0,8.0,0.012519905052719616,0.994963925172471
1518,0.2,147.0,9.0,0.01650934032928692,0.9860615870623402
1519,0.2,147.0,10.0,0.03296514854061468,0.9014965712098457
1520,0.2,561.0,1.0,0.14595282128814493,0.5853684999635094
1521,0.2,561.0,2.0,0.06636215637114579,0.914316261787006
1522,0.2,561.0,3.0,0.03582739613329231,0.970180037259889
1523,0.2,561.0,4.0,0.023242926274062704,0.9861839683970898
1524,0.2,561.0,5.0,0.015973190493881094,0.9929399139792149
1525,0.2,561.0,6.0,0.012959086869946047,0.995140472162219
1526,0.2,561.0,7.0,0.012024533949998324,0.9956359892349869
1527,0.2,561.0,8.0,0.011844697188275225,0.9958152402227743
1528,0.2,561.0,9.0,0.016318084955128813,0.9885159274324274
1529,0.2,561.0,10.0,0.03099665144616296,0.8984207778852806
1530,0.2,237.0,1.0,0.1580254367969131,0.5418116675747059
1531,0.2,237.0,2.0,0.06775793811411801,0.9147242201849726
1532,0.2,237.0,3.0,0.03526173163020431,0.9736512995158811
1533,0.2,237.0,4.0,0.025739716013697664,0.9848652339818269
1534,0.2,237.0,5.0,0.01615096416685534,0.9930481559978956
1535,0.2,237.0,6.0,0.012753711669632187,0.9954522629057977
1536,0.2,237.0,7.0,0.01165884798408594,0.9958323366881116
1537,0.2,237.0,8.0,0.015118164292808331,0.9911023552990921
1538,0.2,237.0,9.0,0.020150486201195195,0.9647881303025057
1539,0.2,237.0,10.0,0.04251076773937303,0.7594802523484628
1540,0.2,588.0,1.0,0.15345075223201837,0.5663147327314526
1541,0.2,588.0,2.0,0.06560632661942875,0.9211308055389071
1542,0.2,588.0,3.0,0.03576749220495249,0.9751673319403786
1543,0.2,588.0,4.0,0.025086570387434736,0.9871068320076255
1544,0.2,588.0,5.0,0.016375299136970365,0.9938315614183987
1545,0.2,588.0,6.0,0.012648251758910756,0.9953329051747412
1546,0.2,588.0,7.0,0.011929538962786264,0.9957144380751248
1547,0.2,588.0,8.0,0.013512943322437965,0.9939771762508327
1548,0.2,588.0,9.0,0.016624135515287186,0.9908069687228463
1549,0.2,588.0,10.0,0.024394036873450556,0.9708901876890954
1550,0.2,951.0,1.0,0.1361451374466752,0.6587062873490765
1551,0.2,951.0,2.0,0.06599997851533525,0.9217439109441888
1552,0.2,951.0,3.0,0.02968094487700538,0.9826634789791544
1553,0.2,951.0,4.0,0.022244374614299428,0.9900016493580073
1554,0.2,951.0,5.0,0.01454506643351445,0.9953968231573158
1555,0.2,951.0,6.0,0.012242487433443614,0.9964815510199323
1556,0.2,951.0,7.0,0.011050495121918049,0.9968242390658092
1557,0.2,951.0,8.0,0.011329292321883596,0.9965183283622371
1558,0.2,951.0,9.0,0.014875374620805489,0.990553582728927
1559,0.2,951.0,10.0,0.02317299979942065,0.9751832669181796
1560,0.2,490.0,1.0,0.15210647357048163,0.5588366331045903
1561,0.2,490.0,2.0,0.07060794821902402,0.9077918408871395
1562,0.2,490.0,3.0,0.03233416987184862,0.9758341747477642
1563,0.2,490.0,4.0,0.023233208542967402,0.9865431601411837
1564,0.2,490.0,5.0,0.015150214706385393,0.9938313414845149
1565,0.2,490.0,6.0,0.0116199270182205,0.9962444451304145
1566,0.2,490.0,7.0,0.01105546778555346,0.9963404082539397
1567,0.2,490.0,8.0,0.012882637579268661,0.9950555042838322
1568,0.2,490.0,9.0,0.015113242721504007,0.9910125602866365
1569,0.2,490.0,10.0,0.0319112607175284,0.9370519076781099
1570,0.2,395.0,1.0,0.13504051218023452,0.6166091118717711
1571,0.2,395.0,2.0,0.06344305926211267,0.9165593211258632
1572,0.2,395.0,3.0,0.03240621463838801,0.9777675978159839
1573,0.2,395.0,4.0,0.022238238107412912,0.9890532685647104
1574,0.2,395.0,5.0,0.01573474033545875,0.9941715630120355
1575,0.2,395.0,6.0,0.012559491712769938,0.9957443273632918
1576,0.2,395.0,7.0,0.01153447624279139,0.9961376059255678
1577,0.2,395.0,8.0,0.012024876630519238,0.9943780977488054
1578,0.2,395.0,9.0,0.01809475304700407,0.9761576288189167
1579,0.2,395.0,10.0,0.03449003286769892,0.8994876726046034
1580,0.2,877.0,1.0,0.1616652926901901,0.5899388470239717
1581,0.2,877.0,2.0,0.06859104526766188,0.9226747574444443
1582,0.2,877.0,3.0,0.03627175946618665,0.9775758807040351
1583,0.2,877.0,4.0,0.02993352852676077,0.9822956210198882
1584,0.2,877.0,5.0,0.0260012835175127,0.9863515584694709
1585,0.2,877.0,6.0,0.014858368426011813,0.9953356580403552
1586,0.2,877.0,7.0,0.018515698644923213,0.9931408234620356
1587,0.2,877.0,8.0,0.016933393271253126,0.9926982452145184
1588,0.2,877.0,9.0,0.020240178707877206,0.985772257058796
1589,0.2,877.0,10.0,0.04498346243512474,0.8970618795480281
1590,0.2,297.0,1.0,0.15221611580565092,0.6008089963373755
1591,0.2,297.0,2.0,0.06602747072210481,0.9228952006316617
1592,0.2,297.0,3.0,0.03459696690769571,0.9782089058045759
1593,0.2,297.0,4.0,0.02351558430719046,0.9890638875404612
1594,0.2,297.0,5.0,0.01698077103246351,0.9941172855028922
1595,0.2,297.0,6.0,0.013735312971984225,0.995618187097531
1596,0.2,297.0,7.0,0.012695878388557711,0.9957399114572917
1597,0.2,297.0,8.0,0.02081565949068398,0.9854516089055403
1598,0.2,297.0,9.0,0.02308351498713906,0.9723987288109964
1599,0.2,297.0,10.0,0.04801422124740862,0.7957370415704792
1600,0.2,721.0,1.0,0.1399703387389531,0.5833958992394892
1601,0.2,721.0,2.0,0.06660044706011635,0.9038698395098267
1602,0.2,721.0,3.0,0.031767026849727854,0.9778216523616776
1603,0.2,721.0,4.0,0.021539798812588645,0.989564328366141
1604,0.2,721.0,5.0,0.015400398400221702,0.9936926922572458
1605,0.2,721.0,6.0,0.011479779144402359,0.9958598892646657
1606,0.2,721.0,7.0,0.010964432563266846,0.9958742955519302
1607,0.2,721.0,8.0,0.012216541873527349,0.9951153383672248
1608,0.2,721.0,9.0,0.015780279699151037,0.9899380954110284
1609,0.2,721.0,10.0,0.027209673591707104,0.9389025270324006
1610,0.2,711.0,1.0,0.14089811641738503,0.5946421520520728
1611,0.2,711.0,2.0,0.062152031629762676,0.9209674063126804
1612,0.2,711.0,3.0,0.03189490263249728,0.9775596422093941
1613,0.2,711.0,4.0,0.02219715651994292,0.988260439551313
1614,0.2,711.0,5.0,0.015344459590290854,0.9939923407013752
1615,0.2,711.0,6.0,0.012948358374156433,0.9952020414443702
1616,0.2,711.0,7.0,0.012134538658241044,0.9952228687600119
1617,0.2,711.0,8.0,0.012374133738786246,0.994263417340559
1618,0.2,711.0,9.0,0.01761801077195344,0.9831113921167398
1619,0.2,711.0,10.0,0.038891199632607364,0.8382167421793368
1620,0.2,985.0,1.0,0.14463941425989377,0.6059227380287935
1621,0.2,985.0,2.0,0.06733442369286145,0.914646698674044
1622,0.2,985.0,3.0,0.031915172879289515,0.9795716551237394
1623,0.2,985.0,4.0,0.023676284313165114,0.9886071827476215
1624,0.2,985.0,5.0,0.01734769035517581,0.9929710850204467
1625,0.2,985.0,6.0,0.01373182767248843,0.9946248361636898
1626,0.2,985.0,7.0,0.012098627480240303,0.9953497592325721
1627,0.2,985.0,8.0,0.01235606544595062,0.9954743675246948
1628,0.2,985.0,9.0,0.015436250674551328,0.9843936863147795
1629,0.2,985.0,10.0,0.02442247003188408,0.9498595831459892
1630,0.2,171.0,1.0,0.1650213144515775,0.5490901771334429
1631,0.2,171.0,2.0,0.07066192814367146,0.9109806160792837
1632,0.2,171.0,3.0,0.03657584227932085,0.9732598584854292
1633,0.2,171.0,4.0,0.02713649579517317,0.9838262018224577
1634,0.2,171.0,5.0,0.017889500495769376,0.9921813775019163
1635,0.2,171.0,6.0,0.0138976212486201,0.9951384700056538
1636,0.2,171.0,7.0,0.013775120486942705,0.9946623348732311
1637,0.2,171.0,8.0,0.013640981703674683,0.9951103404156157
1638,0.2,171.0,9.0,0.018562308916030442,0.9863235728140126
1639,0.2,171.0,10.0,0.029322203028449394,0.949485478402427
1640,0.2,75.0,1.0,0.1500884835475788,0.5646732444746545
1641,0.2,75.0,2.0,0.0671609258728044,0.91178414528241
1642,0.2,75.0,3.0,0.03165251443754015,0.977567698860125
1643,0.2,75.0,4.0,0.02391388555041684,0.9870739496139548
1644,0.2,75.0,5.0,0.016523550548521834,0.9932873315387855
1645,0.2,75.0,6.0,0.012300228093868795,0.9955558063903938
1646,0.2,75.0,7.0,0.011006971648277778,0.996103359043245
1647,0.2,75.0,8.0,0.030326849221735966,0.9722155865879235
1648,0.2,75.0,9.0,0.05515518029142304,0.8761471956598832
1649,0.2,75.0,10.0,0.07090944769405193,0.7325530578800437
1650,0.2,16.0,1.0,0.15536275945082748,0.5811186432354711
1651,0.2,16.0,2.0,0.06693042192349849,0.9196903930996961
1652,0.2,16.0,3.0,0.03459468266858401,0.9742454595078598
1653,0.2,16.0,4.0,0.025295906354169607,0.9862797558114105
1654,0.2,16.0,5.0,0.018191020640625905,0.9921908657351249
1655,0.2,16.0,6.0,0.013753337851255983,0.9948565883793704
1656,0.2,16.0,7.0,0.01241530023664394,0.9951590856810413
1657,0.2,16.0,8.0,0.013542448007208671,0.9941928360131131
1658,0.2,16.0,9.0,0.015895635816288757,0.9909027826725824
1659,0.2,16.0,10.0,0.036856266123270635,0.8974661432232279
1660,0.2,669.0,1.0,0.13186170020940494,0.5949345237971706
1661,0.2,669.0,2.0,0.06205247696175313,0.9132376351294788
1662,0.2,669.0,3.0,0.030492451179516353,0.9775744892101805
1663,0.2,669.0,4.0,0.02122432413651852,0.9894805614792654
1664,0.2,669.0,5.0,0.014658166946499844,0.9942859607649003
1665,0.2,669.0,6.0,0.01127863856913837,0.9962188545996581
1666,0.2,669.0,7.0,0.009893551789480981,0.996249232008938
1667,0.2,669.0,8.0,0.012075723991780042,0.9920514128860191
1668,0.2,669.0,9.0,0.016076181596365882,0.9538284033144759
