,ratio,rndint,mape,r2
147,0.15,510.0,0.1509361176904923,0.5651455101451532
148,0.15,593.0,0.15089377991141448,0.6318185998022532
149,0.15,634.0,0.15387338533309253,0.57599613036155
150,0.2,678.0,0.14775338700406943,0.5502433193090404
151,0.2,147.0,0.14159690444686218,0.5933704158803625
152,0.2,561.0,0.145952821288145,0.5853684999635094
153,0.2,237.0,0.15802543679691308,0.541811667574706
154,0.2,588.0,0.15345075223201843,0.5663147327314527
155,0.2,951.0,0.13614513744667525,0.6587062873490765
156,0.2,490.0,0.15210647357048163,0.5588366331045903
157,0.2,395.0,0.1350405121802346,0.6166091118717711
158,0.2,877.0,0.16166529269019017,0.5899388470239715
159,0.2,297.0,0.15221611580565098,0.6008089963373754
160,0.2,721.0,0.13997033873895312,0.5833958992394892
161,0.2,711.0,0.14089811641738503,0.5946421520520726
162,0.2,985.0,0.14463941425989377,0.6059227380287935
163,0.2,171.0,0.16502131445157747,0.5490901771334429
164,0.2,75.0,0.15008848354757873,0.5646732444746546
165,0.2,16.0,0.15536275945082753,0.5811186432354707
166,0.2,669.0,0.13186170020940494,0.5949345237971708
167,0.2,530.0,0.14321251609911553,0.5873019246410768
168,0.2,999.0,0.1472196043969451,0.5978494494414671
169,0.2,794.0,0.14278085105981392,0.6006309314182701
170,0.2,936.0,0.1391556077397706,0.5974574593348925
171,0.2,111.0,0.15005962529363073,0.5936095695712547
172,0.2,816.0,0.14466111772669932,0.576358259432284
173,0.2,968.0,0.15340562432490487,0.5944025258653067
174,0.2,48.0,0.13616628999423078,0.6188976259117105
175,0.2,986.0,0.14913416628233492,0.6048505444331971
176,0.2,829.0,0.14329893690480108,0.5844359474434451
177,0.2,996.0,0.14826382796421933,0.5682531337184803
178,0.2,272.0,0.14705054889204294,0.5790312010468073
179,0.2,759.0,0.1566320594256441,0.5442508004722688
180,0.2,390.0,0.1629761547669186,0.519293309716429
181,0.2,930.0,0.14977053082336658,0.559613372242157
182,0.2,633.0,0.15252258101221833,0.5134784310906239
183,0.2,928.0,0.15356293216022396,0.5823525905594349
184,0.2,854.0,0.1467824781110864,0.5803160030277839
185,0.2,554.0,0.141785403631739,0.5753471048978303
186,0.2,562.0,0.15124347192919957,0.5531324048017333
187,0.2,78.0,0.14251521517016175,0.5879080133740275
188,0.2,222.0,0.14898499088243009,0.5988169832309915
189,0.2,294.0,0.15103512125805596,0.5455273483392591
190,0.2,725.0,0.1471944881233942,0.5933982156344619
191,0.2,582.0,0.15645727107705049,0.56134690275112
192,0.2,731.0,0.1441960846039074,0.5946943908280808
193,0.2,249.0,0.14665254076224918,0.6188902685347802
194,0.2,791.0,0.15045761911201286,0.5610012056218934
195,0.2,35.0,0.1478053160738211,0.5723965124492834
196,0.2,180.0,0.1490504549519044,0.5614959335432994
197,0.2,510.0,0.14842180880814382,0.5736356908392555
198,0.2,593.0,0.15231375431292812,0.6215225992626783
199,0.2,634.0,0.1516523365309452,0.5760263695344592
200,0.25,678.0,0.15312102610105316,0.5364790533970117
201,0.25,147.0,0.14065065464048865,0.6038567193972006
202,0.25,561.0,0.14381247717371912,0.5840612428697375
203,0.25,237.0,0.15204632156422407,0.5607255631094281
204,0.25,588.0,0.1488067216562727,0.5862869695381416
205,0.25,951.0,0.13624169687743506,0.6543094474992435
206,0.25,490.0,0.1481485732916572,0.5695633534704228
207,0.25,395.0,0.14167034366857603,0.6021608810799508
208,0.25,877.0,0.15830547934513034,0.58057659408439
209,0.25,297.0,0.1541673346529806,0.584765190803902
210,0.25,721.0,0.1433368741928681,0.577395646584306
211,0.25,711.0,0.14347175591211114,0.5950837704906706
212,0.25,985.0,0.14548046062689327,0.5840661715601116
213,0.25,171.0,0.15585909688314292,0.5766004623633784
214,0.25,75.0,0.1482010222740753,0.5719420497239303
215,0.25,16.0,0.15138868583279236,0.5919904866410605
216,0.25,669.0,0.13094119256134532,0.5958600468778209
217,0.25,530.0,0.1451990172472556,0.6014160450015297
218,0.25,999.0,0.14270893296632392,0.5929712463505667
219,0.25,794.0,0.14792203916396734,0.5933794183637378
220,0.25,936.0,0.14081888557485175,0.5986240159311741
221,0.25,111.0,0.15402929231981005,0.5851823243500657
222,0.25,816.0,0.14836365971282772,0.5740389282043872
223,0.25,968.0,0.15317583882572838,0.5961743910786483
224,0.25,48.0,0.1386595763611037,0.6022041304263019
225,0.25,986.0,0.15131236034552104,0.5947668951651666
226,0.25,829.0,0.1460956622434999,0.5745631920031321
227,0.25,996.0,0.14253504630236297,0.5794214669913261
228,0.25,272.0,0.15016450575338527,0.5695087405615107
229,0.25,759.0,0.15155854622673853,0.553653341342126
