,ratio,rndint,degree,mape,r2
2617,0.3,711.0,8.0,0.009325168275314802,0.9967130997080956
2618,0.3,711.0,9.0,0.013566798528898064,0.9895181862126897
2619,0.3,711.0,10.0,0.036799514939897617,0.8928117687356221
2620,0.3,985.0,1.0,0.1628491614443026,0.5547803265785421
2621,0.3,985.0,2.0,0.071954201696247,0.9063129853331049
2622,0.3,985.0,3.0,0.03706742894172107,0.9763843259441288
2623,0.3,985.0,4.0,0.02865223395128018,0.9848492372072234
2624,0.3,985.0,5.0,0.016450978798857523,0.9945563865566768
2625,0.3,985.0,6.0,0.010299724509632253,0.9976452658017823
2626,0.3,985.0,7.0,0.009587816293588814,0.9977576668718425
2627,0.3,985.0,8.0,0.009983992989581083,0.997460039031755
2628,0.3,985.0,9.0,0.015305331298958225,0.9921700101806502
2629,0.3,985.0,10.0,0.03369943187146563,0.9388186243072006
2630,0.3,171.0,1.0,0.15810902278563863,0.5223867550358747
2631,0.3,171.0,2.0,0.07171930748655932,0.8959364637033833
2632,0.3,171.0,3.0,0.035610891046456115,0.9746299842683093
2633,0.3,171.0,4.0,0.023974025438902306,0.9871920233358318
2634,0.3,171.0,5.0,0.01497900094616719,0.9947607525149023
2635,0.3,171.0,6.0,0.011518446042646154,0.9967100443845711
2636,0.3,171.0,7.0,0.009587210968819676,0.997539852963474
2637,0.3,171.0,8.0,0.010357943393826211,0.996505915503448
2638,0.3,171.0,9.0,0.016543141155509433,0.9820466120632858
2639,0.3,171.0,10.0,0.030963169836788606,0.9052099437640776
2640,0.3,75.0,1.0,0.14502804737648303,0.5500858642772466
2641,0.3,75.0,2.0,0.06916025858449165,0.8969699637130449
2642,0.3,75.0,3.0,0.03603752263650073,0.973594913326999
2643,0.3,75.0,4.0,0.02396280404310645,0.9867681622811382
2644,0.3,75.0,5.0,0.014057468032292122,0.9950541022709821
2645,0.3,75.0,6.0,0.011078143847844254,0.996831523478825
2646,0.3,75.0,7.0,0.009593784759977327,0.9975126917625503
2647,0.3,75.0,8.0,0.009225002850214966,0.9974481682371772
2648,0.3,75.0,9.0,0.012288362507163211,0.9945481652111515
2649,0.3,75.0,10.0,0.03265323482234148,0.927084283697563
2650,0.3,16.0,1.0,0.17011957140273767,0.5119981668936138
2651,0.3,16.0,2.0,0.07813800123926798,0.8925904756306263
2652,0.3,16.0,3.0,0.03722273791037838,0.975621763590398
2653,0.3,16.0,4.0,0.025450883291397504,0.9881174630742576
2654,0.3,16.0,5.0,0.01639084568446721,0.9940246311556382
2655,0.3,16.0,6.0,0.011812916578645324,0.9969621031613525
2656,0.3,16.0,7.0,0.009851436237669972,0.997822967026864
2657,0.3,16.0,8.0,0.01269674685401917,0.9959280463455924
2658,0.3,16.0,9.0,0.017540130403660193,0.9888824088842065
2659,0.3,16.0,10.0,0.04542611184951176,0.9063594714657138
2660,0.3,669.0,1.0,0.15951454252837127,0.5298295208980375
2661,0.3,669.0,2.0,0.07083238779465659,0.8986060774045052
2662,0.3,669.0,3.0,0.03752412994812096,0.9728856146872977
2663,0.3,669.0,4.0,0.026566426139335502,0.9854178191365022
2664,0.3,669.0,5.0,0.01570234257138748,0.9944708034947517
2665,0.3,669.0,6.0,0.011521322989687747,0.9969263607086778
2666,0.3,669.0,7.0,0.010427106575131845,0.9963384957801888
2667,0.3,669.0,8.0,0.009685723363203448,0.9970555159058276
2668,0.3,669.0,9.0,0.015120722056810455,0.9861888514590652
2669,0.3,669.0,10.0,0.03832749170836397,0.9133757571587128
2670,0.3,530.0,1.0,0.15150893400074436,0.5369386674912562
2671,0.3,530.0,2.0,0.06886745589212413,0.8994344524653497
2672,0.3,530.0,3.0,0.034972140624420577,0.9747702015352285
2673,0.3,530.0,4.0,0.024808107904057894,0.9865066721200567
2674,0.3,530.0,5.0,0.015076939578849775,0.9944782292633381
2675,0.3,530.0,6.0,0.010979785934348854,0.9968235335200641
2676,0.3,530.0,7.0,0.009392127937991776,0.9974722309535646
2677,0.3,530.0,8.0,0.010021137621277182,0.9965723802259069
2678,0.3,530.0,9.0,0.013090274532512615,0.992270236744075
2679,0.3,530.0,10.0,0.035655172272463016,0.919319126487732
2680,0.3,999.0,1.0,0.1515270928939956,0.5701002838332168
2681,0.3,999.0,2.0,0.07209244909540574,0.901202939593298
2682,0.3,999.0,3.0,0.038108789980131966,0.9735320874407581
2683,0.3,999.0,4.0,0.029678731552704396,0.9814675267313017
2684,0.3,999.0,5.0,0.01735733517964863,0.9933838869509339
2685,0.3,999.0,6.0,0.0151130205452791,0.994947239059012
2686,0.3,999.0,7.0,0.012373679111801317,0.9962727432879571
2687,0.3,999.0,8.0,0.012543058317323972,0.995704134266958
2688,0.3,999.0,9.0,0.01646962226803247,0.990623072492609
2689,0.3,999.0,10.0,0.038135253889695436,0.8739690481157097
2690,0.3,794.0,1.0,0.16512670314152988,0.5559212768685152
2691,0.3,794.0,2.0,0.07322165882865482,0.9065919679971957
2692,0.3,794.0,3.0,0.03774674434766377,0.976173976420462
2693,0.3,794.0,4.0,0.04754072072365264,0.9510136799969219
2694,0.3,794.0,5.0,0.015269402652553292,0.9952991883560437
2695,0.3,794.0,6.0,0.011989320817699834,0.9968225903359309
2696,0.3,794.0,7.0,0.01039031012024298,0.9975461827671517
2697,0.3,794.0,8.0,0.010959001373246319,0.9967562390151182
2698,0.3,794.0,9.0,0.02041455216468144,0.9856893024736563
2699,0.3,794.0,10.0,0.039510796048447885,0.9386269670482117
2700,0.3,936.0,1.0,0.14808076335050474,0.5914223434623842
2701,0.3,936.0,2.0,0.07042769916064337,0.9035112988239296
2702,0.3,936.0,3.0,0.0381204374802038,0.9731104620050139
2703,0.3,936.0,4.0,0.025175239137017403,0.9875414349501105
2704,0.3,936.0,5.0,0.014801100745543532,0.9950344491451968
2705,0.3,936.0,6.0,0.010999243598398987,0.9972135358445161
2706,0.3,936.0,7.0,0.00941386490598499,0.9976018484574902
2707,0.3,936.0,8.0,0.01002021457176906,0.9973415998867815
2708,0.3,936.0,9.0,0.012935054591071839,0.9946848355059679
2709,0.3,936.0,10.0,0.03895427678348608,0.9048227033451314
2710,0.3,111.0,1.0,0.1560429148288131,0.5210815305829051
2711,0.3,111.0,2.0,0.06787265725609228,0.8977454475372606
2712,0.3,111.0,3.0,0.034897206532590944,0.9744005141971382
2713,0.3,111.0,4.0,0.02475532789782734,0.986001106507424
2714,0.3,111.0,5.0,0.014477075989080171,0.9950530971623401
2715,0.3,111.0,6.0,0.011293274914244188,0.9965300780203188
2716,0.3,111.0,7.0,0.010829953346917026,0.9961990074490215
2717,0.3,111.0,8.0,0.010914998669211673,0.9961112599608148
2718,0.3,111.0,9.0,0.01259097282978698,0.993263045950115
2719,0.3,111.0,10.0,0.06825700481818772,0.6410669417374875
2720,0.3,816.0,1.0,0.1616346204064875,0.5399234937594624
2721,0.3,816.0,2.0,0.07374104683562632,0.8971586331872207
2722,0.3,816.0,3.0,0.03698753085653192,0.9744752496616268
2723,0.3,816.0,4.0,0.02611859500366107,0.9866561780789649
2724,0.3,816.0,5.0,0.015862180420523377,0.9943329901619036
2725,0.3,816.0,6.0,0.011689136072736233,0.9965942703015054
2726,0.3,816.0,7.0,0.009950130997029457,0.9973356996697617
2727,0.3,816.0,8.0,0.010229296656488491,0.9962018977438247
2728,0.3,816.0,9.0,0.01274504863171974,0.9937906730885987
2729,0.3,816.0,10.0,0.032749125817986204,0.9400233667285645
2730,0.3,968.0,1.0,0.15669085659910698,0.5286629308761576
2731,0.3,968.0,2.0,0.07225953872268714,0.8933854644734173
2732,0.3,968.0,3.0,0.03656056186570413,0.9714701717460633
2733,0.3,968.0,4.0,0.026137105304502323,0.9843020014509019
2734,0.3,968.0,5.0,0.01577669568121989,0.9943352389191076
2735,0.3,968.0,6.0,0.011779730436465513,0.9966520195250342
2736,0.3,968.0,7.0,0.009971266960139023,0.9972087102903643
2737,0.3,968.0,8.0,0.01237688268670668,0.9942578040832784
2738,0.3,968.0,9.0,0.017418684381967118,0.9864812362821884
2739,0.3,968.0,10.0,0.03363157781232281,0.9180191203882957
2740,0.3,48.0,1.0,0.16005210423886934,0.5452981249026778
2741,0.3,48.0,2.0,0.0759017175196441,0.8930853950627875
2742,0.3,48.0,3.0,0.036695671809454676,0.9755797587158974
2743,0.3,48.0,4.0,0.025855425585501857,0.9868806133887623
2744,0.3,48.0,5.0,0.015875150351010295,0.9944754684050662
2745,0.3,48.0,6.0,0.011910313721243813,0.9967841674046791
2746,0.3,48.0,7.0,0.01029905417286728,0.9969592286640426
2747,0.3,48.0,8.0,0.009846438268793455,0.9972268582145051
2748,0.3,48.0,9.0,0.014263903780781188,0.9925858422950588
2749,0.3,48.0,10.0,0.03138525820032065,0.9460362037936315
2750,0.3,986.0,1.0,0.1592180444742392,0.5404996178996384
2751,0.3,986.0,2.0,0.0695844380396404,0.9082679814473483
2752,0.3,986.0,3.0,0.03562295003306698,0.9774335018405728
2753,0.3,986.0,4.0,0.025437756479126498,0.9866224079936036
2754,0.3,986.0,5.0,0.014978102163120278,0.995193811530611
2755,0.3,986.0,6.0,0.011091776315336336,0.9970248002210661
2756,0.3,986.0,7.0,0.010487448703336509,0.9971250771480514
2757,0.3,986.0,8.0,0.011596500409075278,0.9957804159899692
2758,0.3,986.0,9.0,0.01654073424904066,0.9898309067666142
2759,0.3,986.0,10.0,0.03689861877726969,0.9181291381301836
2760,0.3,829.0,1.0,0.1593935215564807,0.5577957145927608
2761,0.3,829.0,2.0,0.07572202593968207,0.8920170552465537
2762,0.3,829.0,3.0,0.03820991791969114,0.9708872614327965
2763,0.3,829.0,4.0,0.02872463446337319,0.9815425919867542
2764,0.3,829.0,5.0,0.015315202541343347,0.994406528298374
2765,0.3,829.0,6.0,0.01146450544946975,0.9967429372458426
2766,0.3,829.0,7.0,0.01040003760253415,0.9970958703487804
2767,0.3,829.0,8.0,0.010490319825061795,0.9969832027074156
2768,0.3,829.0,9.0,0.017468815875765327,0.9883113217672315
2769,0.3,829.0,10.0,0.0338387225514833,0.936397735086471
2770,0.3,996.0,1.0,0.15822059344120787,0.5528706143911373
2771,0.3,996.0,2.0,0.07121009560209739,0.9066320378860884
2772,0.3,996.0,3.0,0.03681521703661462,0.9748103682670907
2773,0.3,996.0,4.0,0.024533771173299454,0.9881451742980321
2774,0.3,996.0,5.0,0.03193488913258207,0.9771644791054916
2775,0.3,996.0,6.0,0.01346269493461613,0.9959207435007825
2776,0.3,996.0,7.0,0.010133817462295714,0.9973591477962201
2777,0.3,996.0,8.0,0.010374389183267236,0.9969920682948195
2778,0.3,996.0,9.0,0.014461293122381707,0.9941793748543679
2779,0.3,996.0,10.0,0.03293734992857314,0.9464611917325242
2780,0.3,272.0,1.0,0.16125851553770462,0.5238871628366985
2781,0.3,272.0,2.0,0.07578157879428211,0.8901252734893437
2782,0.3,272.0,3.0,0.0379446209663213,0.9728041455795379
2783,0.3,272.0,4.0,0.02643359902373943,0.9860698764621683
2784,0.3,272.0,5.0,0.015930623700492894,0.9944201181241652
2785,0.3,272.0,6.0,0.011144652196806286,0.9968967288375702
2786,0.3,272.0,7.0,0.010217516517553649,0.9971275706252071
2787,0.3,272.0,8.0,0.015354331918954621,0.9929658640450248
2788,0.3,272.0,9.0,0.021213275795882662,0.9850293248495245
2789,0.3,272.0,10.0,0.038920203370132724,0.9306462223008365
2790,0.3,759.0,1.0,0.157975442882995,0.5211801919934534
2791,0.3,759.0,2.0,0.0720182387106164,0.8977623340754666
2792,0.3,759.0,3.0,0.03554597135094137,0.9753372523805077
2793,0.3,759.0,4.0,0.025591916648571418,0.9861728344979069
2794,0.3,759.0,5.0,0.015750633354804453,0.9944646176844261
2795,0.3,759.0,6.0,0.012262831470932807,0.9964029536861555
2796,0.3,759.0,7.0,0.013354887795904444,0.9945460359239177
2797,0.3,759.0,8.0,0.010476522404196071,0.9965201390556978
2798,0.3,759.0,9.0,0.01500281074804933,0.9892574040725998
2799,0.3,759.0,10.0,0.032996052866015424,0.9329843234331073
2800,0.3,390.0,1.0,0.16869038503589326,0.5432057963658294
2801,0.3,390.0,2.0,0.07452842737125628,0.9059587599573031
2802,0.3,390.0,3.0,0.03799039112153864,0.9732626112837146
2803,0.3,390.0,4.0,0.03714520071031173,0.9729938077145466
2804,0.3,390.0,5.0,0.015343090826427326,0.9950088145138225
2805,0.3,390.0,6.0,0.011957938972785284,0.9967665507405846
2806,0.3,390.0,7.0,0.010467179301800054,0.9973906405785598
2807,0.3,390.0,8.0,0.011070945529040912,0.9964460203707841
2808,0.3,390.0,9.0,0.016176825979490907,0.990509677074747
2809,0.3,390.0,10.0,0.04058994112255157,0.9329261446353604
2810,0.3,930.0,1.0,0.1630753553215163,0.5295102987707997
2811,0.3,930.0,2.0,0.07028673640646771,0.9050140915449839
2812,0.3,930.0,3.0,0.037957577682397985,0.9740027515915957
2813,0.3,930.0,4.0,0.025409342556061573,0.9871280357760525
2814,0.3,930.0,5.0,0.015792953832320596,0.9947810470817244
2815,0.3,930.0,6.0,0.01218600701395808,0.9965885194805123
2816,0.3,930.0,7.0,0.010998682854315432,0.9968214253108468
2817,0.3,930.0,8.0,0.01078307715069104,0.9967329844118583
2818,0.3,930.0,9.0,0.014600109870778323,0.9908282751865058
2819,0.3,930.0,10.0,0.03752982758835686,0.9283689024427042
2820,0.3,633.0,1.0,0.16708964719741734,0.5339988427674982
2821,0.3,633.0,2.0,0.07719725951620685,0.8985207505432748
2822,0.3,633.0,3.0,0.0377872433859563,0.9729604262299433
2823,0.3,633.0,4.0,0.026790183462195978,0.9857548667720057
2824,0.3,633.0,5.0,0.01570535629689704,0.9947538362711279
2825,0.3,633.0,6.0,0.012677879615533238,0.9964535978834965
2826,0.3,633.0,7.0,0.011271923282628403,0.9968873646634056
2827,0.3,633.0,8.0,0.011155600735057163,0.9965936014487434
2828,0.3,633.0,9.0,0.014698908511642444,0.9938225957789667
2829,0.3,633.0,10.0,0.038731739372021685,0.9100553506359172
2830,0.3,928.0,1.0,0.15787376423272864,0.5339810158310782
2831,0.3,928.0,2.0,0.0685337426333133,0.9066493591970171
2832,0.3,928.0,3.0,0.06281672581777137,0.9028492958636097
2833,0.3,928.0,4.0,0.02568240960405441,0.9865343192157865
2834,0.3,928.0,5.0,0.014638738632892789,0.9949373975739092
2835,0.3,928.0,6.0,0.010925799028525,0.997216900434833
2836,0.3,928.0,7.0,0.009624163822393663,0.9976264445897127
2837,0.3,928.0,8.0,0.010351822021033288,0.9967043105143754
2838,0.3,928.0,9.0,0.012393057701070954,0.9943901491156867
2839,0.3,928.0,10.0,0.032874109959519816,0.9215347354994998
2840,0.3,854.0,1.0,0.15916865666929708,0.5361000708637373
2841,0.3,854.0,2.0,0.06893919554570885,0.905319022219513
2842,0.3,854.0,3.0,0.03758566285269171,0.9739013686820243
2843,0.3,854.0,4.0,0.025091559449659642,0.9869442041679911
2844,0.3,854.0,5.0,0.01488884849644741,0.9950931173960378
2845,0.3,854.0,6.0,0.011602158303991788,0.9968788708789984
2846,0.3,854.0,7.0,0.01091808738650308,0.9968510811911435
2847,0.3,854.0,8.0,0.01027435525324096,0.9970210579086588
2848,0.3,854.0,9.0,0.012557467106712938,0.9952101160588542
2849,0.3,854.0,10.0,0.03593006794353781,0.9361114577396199
2850,0.3,554.0,1.0,0.15563605707675274,0.5310535716713232
2851,0.3,554.0,2.0,0.0713362357586361,0.9003903254865973
2852,0.3,554.0,3.0,0.03693619124998903,0.9716768383643966
2853,0.3,554.0,4.0,0.02461173562719162,0.9864619316047007
2854,0.3,554.0,5.0,0.015085837135367687,0.994543481408247
2855,0.3,554.0,6.0,0.011202448834185204,0.9969696765428023
2856,0.3,554.0,7.0,0.010567702006226367,0.9967663275861254
2857,0.3,554.0,8.0,0.011468611185489128,0.9955859315801745
2858,0.3,554.0,9.0,0.015669845423170892,0.9902160653276108
2859,0.3,554.0,10.0,0.03830659875494824,0.868376714415912
2860,0.3,562.0,1.0,0.14055966180704138,0.5883969973211742
2861,0.3,562.0,2.0,0.06610293119276027,0.9059244893720735
2862,0.3,562.0,3.0,0.034535442318750734,0.9744745677638996
2863,0.3,562.0,4.0,0.02478341595070282,0.9861336639879066
2864,0.3,562.0,5.0,0.013947305127480698,0.9950124846260324
2865,0.3,562.0,6.0,0.010204329444542288,0.9971398948643766
2866,0.3,562.0,7.0,0.009102921377012161,0.9975139016218193
2867,0.3,562.0,8.0,0.009410101258040121,0.997034204673415
2868,0.3,562.0,9.0,0.01722635189413825,0.9858202408264953
2869,0.3,562.0,10.0,0.03323586185982064,0.9217218970865906
2870,0.3,78.0,1.0,0.15618304997826044,0.5695877507112739
2871,0.3,78.0,2.0,0.0719802115768209,0.9070217740638736
2872,0.3,78.0,3.0,0.03562484325579229,0.9774980822970626
2873,0.3,78.0,4.0,0.025701556003003972,0.9870395684082259
2874,0.3,78.0,5.0,0.014985804361923791,0.9953775117407603
2875,0.3,78.0,6.0,0.01094670935008141,0.9974280361557327
2876,0.3,78.0,7.0,0.009723778756040077,0.9972757064697572
2877,0.3,78.0,8.0,0.010230124652546666,0.996942992330334
2878,0.3,78.0,9.0,0.014239294912004676,0.992506521634908
2879,0.3,78.0,10.0,0.03837231649306881,0.9186399464252559
2880,0.3,222.0,1.0,0.157372280443865,0.5299746729812778
2881,0.3,222.0,2.0,0.07038072023730875,0.903177278753233
2882,0.3,222.0,3.0,0.03588370065365133,0.9752656730517191
2883,0.3,222.0,4.0,0.024970488214427825,0.9873217338922288
2884,0.3,222.0,5.0,0.014740108146540608,0.9952695733086266
2885,0.3,222.0,6.0,0.011059299862396775,0.9969468242284801
2886,0.3,222.0,7.0,0.010220229353925227,0.9970748474951525
2887,0.3,222.0,8.0,0.01114905467221562,0.9959291891133152
2888,0.3,222.0,9.0,0.018272343154009343,0.9854403559282233
2889,0.3,222.0,10.0,0.04241898857931009,0.9006369953842164
2890,0.3,294.0,1.0,0.15854676480171914,0.5278514168273933
2891,0.3,294.0,2.0,0.07112945563516411,0.9007783264037673
2892,0.3,294.0,3.0,0.03550841441382205,0.9759729145255521
2893,0.3,294.0,4.0,0.04137206251141768,0.9589659914025335
2894,0.3,294.0,5.0,0.014773635435695875,0.9952956214445663
2895,0.3,294.0,6.0,0.016918448205217814,0.992837554924235
2896,0.3,294.0,7.0,0.009758184993968896,0.9974865594000462
2897,0.3,294.0,8.0,0.012936058749342554,0.9953805680323782
2898,0.3,294.0,9.0,0.014124221982593237,0.9931531316855072
2899,0.3,294.0,10.0,0.04297435825387779,0.9254021278449589
2900,0.3,725.0,1.0,0.163627860470674,0.5379345149218044
2901,0.3,725.0,2.0,0.0727414686953076,0.9051238118740151
2902,0.3,725.0,3.0,0.039711521733260605,0.971828895132199
2903,0.3,725.0,4.0,0.030112539021628915,0.9804849733153199
2904,0.3,725.0,5.0,0.017335431049002353,0.9934646639307698
2905,0.3,725.0,6.0,0.011820392774962192,0.9969948525561942
2906,0.3,725.0,7.0,0.010432866226485133,0.9973734193221513
2907,0.3,725.0,8.0,0.010738602156963742,0.9971823697080668
2908,0.3,725.0,9.0,0.014887783623976109,0.9927093346652198
2909,0.3,725.0,10.0,0.03425607031734428,0.9400476946663884
2910,0.3,582.0,1.0,0.16583200279178287,0.5254136977200621
2911,0.3,582.0,2.0,0.07282113496287193,0.9013068607030705
2912,0.3,582.0,3.0,0.03481466187903927,0.9769370719228821
2913,0.3,582.0,4.0,0.02609924909534261,0.986061853140648
2914,0.3,582.0,5.0,0.014888052317404438,0.9953081927753792
2915,0.3,582.0,6.0,0.011541685923760061,0.9969910526325795
2916,0.3,582.0,7.0,0.010054182224884196,0.9972814598473325
2917,0.3,582.0,8.0,0.01041778148240655,0.9967459026158454
2918,0.3,582.0,9.0,0.01888179026864874,0.9588315946601863
2919,0.3,582.0,10.0,0.05226748043968517,0.8333980456432848
2920,0.3,731.0,1.0,0.15303953798816256,0.5454115420754415
2921,0.3,731.0,2.0,0.07093318014103421,0.897829027075013
2922,0.3,731.0,3.0,0.03676771376246495,0.9732101167485232
2923,0.3,731.0,4.0,0.025607654698769338,0.9861620240266272
2924,0.3,731.0,5.0,0.014966599245774374,0.9949755535842247
2925,0.3,731.0,6.0,0.01114726425140647,0.99706254104721
2926,0.3,731.0,7.0,0.009453797996733194,0.9975480984512668
2927,0.3,731.0,8.0,0.01002057019049613,0.9967498106313478
2928,0.3,731.0,9.0,0.013236987131845275,0.9939540112084533
2929,0.3,731.0,10.0,0.0348677902218841,0.936817715320538
2930,0.3,249.0,1.0,0.15242864723752161,0.5346820681924955
2931,0.3,249.0,2.0,0.06790189167491112,0.9048758362237229
2932,0.3,249.0,3.0,0.03469428512976142,0.9762055124971616
2933,0.3,249.0,4.0,0.02484328770445222,0.9872968077765386
2934,0.3,249.0,5.0,0.015022120427397175,0.9946780296440066
2935,0.3,249.0,6.0,0.011038219509932952,0.996875736181971
2936,0.3,249.0,7.0,0.009500823469081685,0.9975205002912453
2937,0.3,249.0,8.0,0.009410066864996139,0.9975221388492151
2938,0.3,249.0,9.0,0.01284087899438733,0.9947497550035616
2939,0.3,249.0,10.0,0.030033774127250747,0.953063697988423
2940,0.3,791.0,1.0,0.16450988010865872,0.5119790290968695
2941,0.3,791.0,2.0,0.07360621840919072,0.9004047562350255
2942,0.3,791.0,3.0,0.03659303513179546,0.9756723233936428
2943,0.3,791.0,4.0,0.02533663894867699,0.9867889625099568
2944,0.3,791.0,5.0,0.01502321305618646,0.994985319726795
2945,0.3,791.0,6.0,0.010948919342249728,0.9973475908161824
2946,0.3,791.0,7.0,0.009845994591056116,0.9976542578385592
2947,0.3,791.0,8.0,0.011473663351164388,0.9959967387121988
2948,0.3,791.0,9.0,0.015448563744892754,0.9920264248140409
2949,0.3,791.0,10.0,0.032835609418811335,0.9516968825177816
2950,0.3,35.0,1.0,0.1628087671990265,0.5302315438671544
2951,0.3,35.0,2.0,0.07631282830007893,0.890096226059599
2952,0.3,35.0,3.0,0.038255338028608976,0.9736930938708899
2953,0.3,35.0,4.0,0.02658978977667729,0.9862653370272897
2954,0.3,35.0,5.0,0.015505037784411623,0.9947257008792968
2955,0.3,35.0,6.0,0.011272208241203811,0.99687066743148
2956,0.3,35.0,7.0,0.010084204024677667,0.9972167680998258
2957,0.3,35.0,8.0,0.010542293887519899,0.9964297197831855
2958,0.3,35.0,9.0,0.017520334397140267,0.9868004524406155
2959,0.3,35.0,10.0,0.03566461564863358,0.9335149133977058
2960,0.3,180.0,1.0,0.1625998123834967,0.5154596950930269
2961,0.3,180.0,2.0,0.07173525889353045,0.8999949246860346
2962,0.3,180.0,3.0,0.034108826743867005,0.9780371305221218
2963,0.3,180.0,4.0,0.02482234133066905,0.9874369334471631
2964,0.3,180.0,5.0,0.0141262816251949,0.9955478965113606
2965,0.3,180.0,6.0,0.010221900169451006,0.9976736945346926
2966,0.3,180.0,7.0,0.008384690815912343,0.9981909688306891
2967,0.3,180.0,8.0,0.009404600911442575,0.9976863458380149
2968,0.3,180.0,9.0,0.013593605075546215,0.9941638573014565
2969,0.3,180.0,10.0,0.027985088817152573,0.9657308849339792
2970,0.3,510.0,1.0,0.16506696323980863,0.5437959846710967
2971,0.3,510.0,2.0,0.0693412165647816,0.9079487112690982
2972,0.3,510.0,3.0,0.03509503218342235,0.9742522754800454
2973,0.3,510.0,4.0,0.028208514859698525,0.9830749101495825
2974,0.3,510.0,5.0,0.01577343164961773,0.9944738621771504
2975,0.3,510.0,6.0,0.011446023206061522,0.9965901961190311
2976,0.3,510.0,7.0,0.01027850525499123,0.9965605379908691
2977,0.3,510.0,8.0,0.016809201358148024,0.990952210412463
2978,0.3,510.0,9.0,0.016614883123267386,0.9869220199396416
2979,0.3,510.0,10.0,0.039808011422743275,0.8942128862394418
2980,0.3,593.0,1.0,0.14891552030519403,0.5391483790681062
2981,0.3,593.0,2.0,0.06884709732704872,0.8944386648257752
2982,0.3,593.0,3.0,0.035420202818654704,0.9722178471949513
2983,0.3,593.0,4.0,0.025177754749444788,0.9853798079983757
2984,0.3,593.0,5.0,0.02042747643954438,0.9876354756941417
2985,0.3,593.0,6.0,0.01393299184439344,0.9947824187631941
2986,0.3,593.0,7.0,0.009431212204032596,0.9969931581988044
2987,0.3,593.0,8.0,0.010286628717936019,0.9961628614336326
2988,0.3,593.0,9.0,0.014663463198892895,0.9823084299643032
2989,0.3,593.0,10.0,0.03162725602823426,0.9053194109870448
2990,0.3,634.0,1.0,0.1522809543334418,0.5599446799072925
2991,0.3,634.0,2.0,0.07091952878852618,0.9045217023018729
2992,0.3,634.0,3.0,0.03636380219823322,0.9746229051584511
2993,0.3,634.0,4.0,0.024199369746581077,0.9884621861199846
2994,0.3,634.0,5.0,0.015054523447862506,0.9947895926814876
2995,0.3,634.0,6.0,0.011405257208742036,0.9969508105961026
2996,0.3,634.0,7.0,0.009900045299064157,0.9974552735118462
2997,0.3,634.0,8.0,0.01104428043834262,0.996617452678174
2998,0.3,634.0,9.0,0.015508399842872321,0.9878827200805826
2999,0.3,634.0,10.0,0.03778255345527819,0.8556335143558366
3000,0.35,678.0,1.0,0.15855385396790514,0.5248875066967096
3001,0.35,678.0,2.0,0.07291584244564303,0.8984683759121618
3002,0.35,678.0,3.0,0.03523211454750875,0.9767624437227963
3003,0.35,678.0,4.0,0.025043925149654242,0.9871376988749861
3004,0.35,678.0,5.0,0.015180938192873937,0.9948899185500342
3005,0.35,678.0,6.0,0.011090085324628319,0.9970060081125691
3006,0.35,678.0,7.0,0.009593107783102855,0.9974667964852433
3007,0.35,678.0,8.0,0.010116978093702064,0.9971704337879508
3008,0.35,678.0,9.0,0.016644497606042905,0.9902845110446719
3009,0.35,678.0,10.0,0.0467088347258602,0.9013047445568403
3010,0.35,147.0,1.0,0.1693607632519703,0.5371408478825044
3011,0.35,147.0,2.0,0.07226973132879771,0.9071168011404023
3012,0.35,147.0,3.0,0.03992898683645115,0.9714765252232088
3013,0.35,147.0,4.0,0.02484849202209846,0.9887425242776606
3014,0.35,147.0,5.0,0.0146051430627015,0.9958298498600578
3015,0.35,147.0,6.0,0.012093316847549399,0.9965558500982408
3016,0.35,147.0,7.0,0.011029289231412227,0.9967652946879892
3017,0.35,147.0,8.0,0.011566592395933726,0.9960172409886231
3018,0.35,147.0,9.0,0.018632008530079826,0.9855558564480996
3019,0.35,147.0,10.0,0.059160249422455166,0.7890805046825571
3020,0.35,561.0,1.0,0.16360278690931654,0.5154800303610096
3021,0.35,561.0,2.0,0.07312656500038657,0.8953849786082501
3022,0.35,561.0,3.0,0.03485009543124645,0.9749001813619779
3023,0.35,561.0,4.0,0.024816675853270978,0.9865065129894103
3024,0.35,561.0,5.0,0.015151801436520687,0.9946203724958069
3025,0.35,561.0,6.0,0.011754117909742299,0.9968378199901268
3026,0.35,561.0,7.0,0.010222611087784427,0.9972061077848824
3027,0.35,561.0,8.0,0.010871119030533257,0.9966650684788457
3028,0.35,561.0,9.0,0.015928489112569413,0.9903618757066918
3029,0.35,561.0,10.0,0.05126837146539321,0.7957541816369597
3030,0.35,237.0,1.0,0.15208764513997225,0.539793858692507
3031,0.35,237.0,2.0,0.07237223535005113,0.8896354235366486
3032,0.35,237.0,3.0,0.036978844151360844,0.9701401605603709
3033,0.35,237.0,4.0,0.032275464305152546,0.9763853930675707
3034,0.35,237.0,5.0,0.014191969008374458,0.9945486470669777
3035,0.35,237.0,6.0,0.010970802368146024,0.9966382125926418
3036,0.35,237.0,7.0,0.010085022863013075,0.9967994082548878
3037,0.35,237.0,8.0,0.010624269282460155,0.995324991006969
3038,0.35,237.0,9.0,0.01638810492460559,0.9873368014673634
3039,0.35,237.0,10.0,0.04993715674732085,0.7742281241821161
3040,0.35,588.0,1.0,0.14782424973968938,0.5666370995098962
3041,0.35,588.0,2.0,0.06704080861356601,0.9068370717079564
